Label,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
"Wang Z, 2016, PHYS REP, V664, P1, DOI 10.1016/j.physrep.2016.10.006",6,0.011695906432748537,0.0013455597735063135,0.10323320521336901,1.3130319130403723e-06
"Liu SH, 2024, NEUROCOMPUTING, V584, P0, DOI 10.1016/j.neucom.2024.127575",2,0.003898635477582846,0.0,0.01866165024059761,4.670926707601465e-15
"Opsahl T, 2009, SOC NETWORKS, V31, P155, DOI 10.1016/j.socnet.2009.02.002",0,0.0,0.0,0.0,7.176579986197515e-75
"Lynn CW, 2020, P NATL ACAD SCI USA, V117, P29407, DOI 10.1073/pnas.1912328117",0,0.0,0.0,0.0,7.176579986197515e-75
"Estrada E, 2012, PHYS REP, V514, P89, DOI 10.1016/j.physrep.2012.01.006",0,0.0,0.0,0.0,7.176579986197515e-75
"Unknown -, 2012, TRACTABILITY: PRACTICAL APPROACHES TO HARD PROBLEMS, V0, P0",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Almog A, 2019, FRONT PHYS-LAUSANNE, V7, P0, DOI 10.3389/fphy.2019.00055",3,0.005847953216374269,0.0,0.0934745371819031,2.0371581059258975e-07
"Ahn YY, 2011, SCI REP-UK, V1, P0, DOI 10.1038/srep00196",3,0.005847953216374269,0.0,0.098573148300916,1.4925901950596415e-06
"Kiani NA, 2021, NETWORKS NETWORKS BI, V0, P0",3,0.005847953216374269,0.0,0.03758614062542898,8.60005838751846e-07
"Koponen IT, 2020, INT C COMPLEX NETWOR, V882, P15",3,0.005847953216374269,0.0,0.03758614062542898,8.60005838751846e-07
"Zhao JS, 2011, PLOS ONE, V6, P0, DOI 10.1371/journal.pone.0021419",5,0.009746588693957114,0.012701023391812866,0.14012849513365508,0.00043289695185483974
"Estrada E, 2014, PHYS REV E, V89, P0, DOI 10.1103/PhysRevE.89.042819",10,0.01949317738791423,0.0006373957476360845,0.15103186507200864,0.002269154525121981
"Aditya Prakash B, 2013, P 2013 SIAM INT C DA, V0, PP659, DOI 10.1137/1.9781611972832.73",2,0.003898635477582846,0.0,0.13987915617434254,5.934614349976461e-05
"Fortunato S, 2010, PHYS REP, V486, P75, DOI 10.1016/j.physrep.2009.11.002",22,0.042884990253411304,0.04924173590345137,0.1615870211099291,0.001378053287660446
"Strona G, 2014, NAT COMMUN, V5, P0, DOI 10.1038/ncomms5114",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Zhang XM, 2023, J SIGNAL PROCESS SYS, V95, P1439, DOI 10.1007/s11265-023-01896-2",6,0.011695906432748537,0.00011196568214112069,0.030325181640971113,2.750154199435614e-13
"Bonchi F, 2012, INTERNET MATH, V8, P73, DOI 10.1080/15427951.2012.625256",4,0.007797270955165692,0.0,0.10330103254925165,3.089077401236474e-05
"Lancichinetti A, 2009, PHYS REV E, V80, P0, DOI 10.1103/PhysRevE.80.016118",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Papadopoulos L, 2018, J COMPLEX NETW, V6, P485, DOI 10.1093/comnet/cny005",7,0.01364522417153996,0.002092989749925579,0.14177111951303967,0.00020482282957711242
"Peixoto TP, 2018, PHYS REV X, V8, P0, DOI 10.1103/PhysRevX.8.041011",6,0.011695906432748537,0.0016018394547574115,0.10474628350430447,9.687850670921776e-07
"Liu ZF, 2023, TECHNOVATION, V128, P0, DOI 10.1016/j.technovation.2023.102872",5,0.009746588693957114,0.0001168727131583491,0.0275115049938707,2.746071426409055e-13
"K OECD, 2018, OECD SCI TECHNOLOGY, V0, P0",3,0.005847953216374269,0.0,0.03758614062542898,8.60005838751846e-07
"Torres L, 2021, SIAM REV, V63, P435, DOI 10.1137/20M1355896",14,0.02729044834307992,0.0003345265399304863,0.0943156397960174,5.287712579135075e-07
"Amini H, 2012, INT J THEOR APPL FIN, V15, P0, DOI 10.1142/S0219024911006504",0,0.0,0.0,0.0,7.176579986197515e-75
"Gao JX, 2013, PHYS REV E, V88, P0, DOI 10.1103/PhysRevE.88.062816",15,0.029239766081871343,0.0,0.10601764770058059,0.2489817146411183
"Tikhonov KS, 2016, PHYS REV B, V94, P0, DOI 10.1103/PhysRevB.94.220203",2,0.003898635477582846,0.0,0.003898635477582846,9.126706142089442e-46
"Fosdick BK, 2018, SIAM REV, V60, P315, DOI 10.1137/16M1087175",11,0.021442495126705652,0.049196036322568804,0.15383969818000098,6.226002319854969e-05
"Aslak U, 2018, PHYS REV E, V97, P0, DOI 10.1103/PhysRevE.97.062312",6,0.011695906432748537,0.0,0.1429310650363282,0.0006108496098879937
"Bashan A, 2011, J STAT PHYS, V145, P686, DOI 10.1007/s10955-011-0333-5",16,0.031189083820662766,0.0019027730612912925,0.11064332972551795,0.2511481652605122
"Morris RG, 2012, PHYS REV LETT, V109, P0, DOI 10.1103/PhysRevLett.109.128703",15,0.029239766081871343,0.0,0.10601764770058059,0.2489817146411183
"Sun G, 2020, IEEE INTERNET THINGS, V7, P5760, DOI 10.1109/JIOT.2019.2937110",3,0.005847953216374269,0.0,0.029325450378081954,2.1369746002376253e-13
"Motter AE, 2012, PHYS TODAY, V65, P43, DOI 10.1063/PT.3.1518",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Liu H, 2022, APPL SCI-BASEL, V12, P0, DOI 10.3390/app12168343",8,0.015594541910331383,0.00025782270848060334,0.03254409737079827,8.545258861145154e-13
"Bullmore ET, 2009, NAT REV NEUROSCI, V10, P186, DOI 10.1038/nrn2575",0,0.0,0.0,0.0,7.176579986197515e-75
"Stauffer D, 2018, INTRODUCTION TO PERCOLATION THEORY, V0, P0",0,0.0,0.0,0.0,7.176579986197515e-75
"Good BH, 2010, PHYS REV E, V81, P0, DOI 10.1103/PhysRevE.81.046106",2,0.003898635477582846,0.0,0.10269377631610778,7.656811709815342e-06
"Lambiotte R, 2012, PHYS REV E, V85, P0, DOI 10.1103/PhysRevE.85.056107",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Georg CP, 2013, J BANK FINANC, V37, P2216, DOI 10.1016/j.jbankfin.2013.02.032",8,0.015594541910331383,0.0,0.14959483495714654,0.00022073003729224146
"De Bacco C, 2017, PHYS REV E, V95, P0, DOI 10.1103/PhysRevE.95.042317",0,0.0,0.0,0.0,7.176579986197515e-75
"Brummitt CD, 2012, P NATL ACAD SCI USA, V109, PE680, DOI 10.1073/pnas.1110586109",4,0.007797270955165692,0.0,0.12876672525795332,0.00019317796219822157
"Chatterjee S, 2013, MOL BIOSYST, V9, P1774, DOI 10.1039/c3mb70157c",0,0.0,0.0,0.0,7.176579986197515e-75
"Ball B, 2011, PHYS REV E, V84, P0, DOI 10.1103/PhysRevE.84.036103",6,0.011695906432748537,2.6634802779866646e-05,0.14319141306007377,0.0010468128256839243
"de Arruda GF, 2020, PHYS REV RES, V2, P0, DOI 10.1103/PhysRevResearch.2.023032",8,0.015594541910331383,0.001195875050433465,0.10873040908710996,9.521393323898839e-07
"Holme P, 2015, EUR PHYS J B, V88, P0, DOI 10.1140/epjb/e2015-60657-4",10,0.01949317738791423,0.002560546994346076,0.1461191185315623,0.0009807835658059492
"Seshadhri C, 2012, PHYS REV E, V85, P0, DOI 10.1103/PhysRevE.85.056109",1,0.001949317738791423,0.0,0.06768152024966036,3.9721265298478294e-09
"Sengupta N, 2017, IEEE DATA MINING, V0, PP415, DOI 10.1109/ICDM.2017.51",4,0.007797270955165692,0.0,0.13403595186697442,0.00010463031360516326
"Rawlings CM, 2017, AM J SOCIOL, V123, P510, DOI 10.1086/692757",4,0.007797270955165692,0.00034925276153346333,0.12567879419661152,1.7692145927498115e-05
"Allesina S, 2012, NATURE, V483, P205, DOI 10.1038/nature10832",1,0.001949317738791423,0.0,0.11794761555886048,1.4840370667960733e-05
"Aral S, 2011, AM J SOCIOL, V117, P90, DOI 10.1086/661238",9,0.017543859649122806,0.0,0.12598090668266107,0.00019876812149475658
"Guerreiro L, 2021, INFORM SCIENCES, V555, P46, DOI 10.1016/j.ins.2020.12.060",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Cardillo A, 2013, SCI REP-UK, V3, P0, DOI 10.1038/srep01344",19,0.037037037037037035,0.036071697949210765,0.16708201013810947,0.0023100501503870783
"Lommi H, 2019, APPL NETW SCI, V4, P0, DOI 10.1007/s41109-019-0113-8",3,0.005847953216374269,0.0,0.03758614062542898,8.60005838751846e-07
"Nicosia V, 2015, PHYS REV E, V92, P0, DOI 10.1103/PhysRevE.92.032805",5,0.009746588693957114,3.411891775378617e-05,0.15220152133587705,0.0010803181507182207
"Zhang HY, 2022, CURR BIOINFORM, V17, P473, DOI 10.2174/1574893617666220404145517",6,0.011695906432748537,3.951904593808834e-05,0.03558154645873944,7.479872028052733e-13
"Lambiotte R, 2019, NAT PHYS, V15, P313, DOI 10.1038/s41567-019-0459-y",5,0.009746588693957114,5.522620654199602e-06,0.0924304359435397,2.1065517919180719e-07
"Tu X, 2018, IEEE ACCESS, V6, P12530, DOI 10.1109/ACCESS.2018.2807778",3,0.005847953216374269,1.5229044834307991e-05,0.005847953216374269,3.128252278139688e-44
"Ruggeri N, 2023, ARXIV, V0, P0",6,0.011695906432748537,0.0019512114287895221,0.11611829508121196,3.1948495732539553e-06
"Ames GM, 2011, P ROY SOC B-BIOL SCI, V278, P3544, DOI 10.1098/rspb.2011.0290",1,0.001949317738791423,0.0,0.002599090318388564,1.369194125295638e-51
"Benson AR, 2021, ARXIV, V0, P0",2,0.003898635477582846,0.002113885421336986,0.1097167980041598,2.1076614732148652e-06
"Onnela JP, 2012, PHYS REV E, V86, P0, DOI 10.1103/PhysRevE.86.036104",7,0.01364522417153996,0.0006607518097832427,0.10695521873466735,3.545593038342505e-05
"Espino M, 2017, INTERNATIONAL JOURNAL OF EDUCATION, V0, P0",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Bardoscia M, 2021, NAT REV PHYS, V3, P490, DOI 10.1038/s42254-021-00322-5",0,0.0,0.0,0.0,7.176579986197515e-75
"Bakshy E, 2011, P FORTH INT C WEB SE, V0, PP65, DOI 10.1145/1935826.1935845, 10.1145/1935826.1935845, 10.1145/1935826, 10.1145/1935826",9,0.017543859649122806,0.0,0.12598090668266107,0.00019876812149475658
"Grover A, 2016, KDD16: PROCEEDINGS OF THE 22ND ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING, V0, PP855, DOI 10.1145/2939672.2939754",9,0.017543859649122806,0.013282810722002996,0.13346703865871054,1.4010179205427575e-05
"Kapuza A, 2020, BRIT J EDUC TECHNOL, V51, P2573, DOI 10.1111/bjet.12938",3,0.005847953216374269,0.0,0.03758614062542898,8.60005838751846e-07
"Bianconi G, 2021, HIGHER-ORDER NETWORKS: AN INTRODUCTION TO SIM- PLICIAL COMPLEXES, V0, P0",5,0.009746588693957114,8.402345299275123e-05,0.09380917156322255,2.3249027469718403e-07
"Allen F, 2009, THE NETWORK CHALLENGE: STRATEGY, V0, P0",0,0.0,0.0,0.0,7.176579986197515e-75
"Tantardini M, 2019, SCI REP-UK, V9, P0, DOI 10.1038/s41598-019-53708-y",0,0.0,0.0,0.0,7.176579986197515e-75
"Achiam J, 2018, PREPRINT, V0, P0",2,0.003898635477582846,0.0,0.0043859649122807015,2.673522268563294e-44
"Demetriou A, 2021, INTELLIGENCE, V87, P0, DOI 10.1016/j.intell.2021.101562",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Halu A, 2013, PLOS ONE, V8, P0, DOI 10.1371/journal.pone.0078293",4,0.007797270955165692,0.0,0.12876672525795332,0.00019317796219822157
"De Domenico M, 2014, P NATL ACAD SCI USA, V111, P8351, DOI 10.1073/pnas.1318469111",23,0.04483430799220273,0.014548788848605627,0.16637478469837144,0.003977296088242537
"Altunay M, 2011, COMPUT NETW, V55, P61, DOI 10.1016/j.comnet.2010.07.012",3,0.005847953216374269,0.0,0.005847953216374269,3.815724412657385e-38
"Rocha LEC, 2013, PHYS REV E, V87, P0, DOI 10.1103/PhysRevE.87.042814",2,0.003898635477582846,0.0,0.12845112053918384,0.00034179417987268947
"De Domenico M, 2015, NAT COMMUN, V6, P0, DOI 10.1038/ncomms7868",13,0.025341130604288498,0.020495877932767394,0.16026928801219267,0.002302385092773776
"Afanasjew M, 2008, LINEAR ALGEBRA APPL, V429, P2293, DOI 10.1016/j.laa.2008.06.029",4,0.007797270955165692,0.0,0.10330103254925165,3.089077401236474e-05
"Ahmad N, 2015, J IND ECOL, V19, P321, DOI 10.1111/jiec.12266",0,0.0,0.0,0.0,7.176579986197515e-75
"De Domenico M, 2015, NAT COMMUN, V6, P0, DOI 10.1038/ncomms7864",0,0.0,0.0,0.0,7.176579986197515e-75
"Wan P, 2017, ELECTRON J STAT, V11, P3738, DOI 10.1214/17-EJS1327",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Gambuzza LV, 2021, NAT COMMUN, V12, P0, DOI 10.1038/s41467-021-21486-9",9,0.017543859649122806,0.0008620266420560851,0.09364155541391364,3.0104244830669124e-07
"Decelle A, 2011, PHYS REV LETT, V107, P0, DOI 10.1103/PhysRevLett.107.065701",5,0.009746588693957114,0.005356816520467836,0.12598090668266107,0.00010079591104864324
"Albi G, 2014, PHILOS T R SOC A, V372, P0, DOI 10.1098/rsta.2014.0138",1,0.001949317738791423,0.0,0.09459938119131228,2.7534565481066096e-06
"Beguerisse-Díaz M, 2014, J R SOC INTERFACE, V11, P0, DOI 10.1098/rsif.2014.0940",5,0.009746588693957114,0.006419042397660818,0.12340986777077001,0.0004074852908261753
"Borge-Holthoefer J, 2012, PHYS REV E, V85, P0, DOI 10.1103/PhysRevE.85.026116",9,0.017543859649122806,0.0,0.12598090668266107,0.00019876812149475658
"Hric D, 2014, PHYS REV E, V90, P0, DOI 10.1103/PhysRevE.90.062805",2,0.003898635477582846,0.0,0.0936973608700602,2.415627588068317e-06
"Bianconi G, 2015, EPL-EUROPHYS LETT, V111, P0, DOI 10.1209/0295-5075/111/56001",7,0.01364522417153996,0.0002965408827195221,0.14652765287973998,0.0014525698896843333
"Iacopini I, 2019, NAT COMMUN, V10, P0, DOI 10.1038/s41467-019-10431-6",10,0.01949317738791423,0.003163698334749559,0.10888100522157965,9.775184118586135e-07
"Battiston F, 2020, PHYS REP, V874, P1, DOI 10.1016/j.physrep.2020.05.004",9,0.017543859649122806,0.009862650978718693,0.11119106898158487,9.286038220946683e-07
"Christensen AP, 2020, EUR J PERSONALITY, V34, P1095, DOI 10.1002/per.2265",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Aguilar-Trigueros CA, 2015, FUNGAL BIOL REV, V29, P34, DOI 10.1016/j.fbr.2015.03.001",5,0.009746588693957114,0.0,0.10630437561863489,3.176084851125237e-05
"Lee C, 2019, APPL NETW SCI, V4, P0, DOI 10.1007/s41109-019-0232-2",0,0.0,0.0,0.0,7.176579986197515e-75
"Kivela M, 2014, J COMPLEX NETW, V2, P203, DOI 10.1093/comnet/cnu016",39,0.07602339181286549,0.06322363206079518,0.18453541260558803,0.005957709132745898
"Abbe E, 2018, FOUND TRENDS COMMUN, V14, P1, DOI 10.1561/0100000067",6,0.011695906432748537,0.015699376370153246,0.1500230644465277,0.00044721823358984033
"Ali W, 2016, SCI REP-UK, V6, P0, DOI 10.1038/srep28955",1,0.001949317738791423,0.0,0.09919506090849275,3.0079934101301173e-07
"Barthelemy M, 2013, SCI REP, V3, P0",2,0.003898635477582846,0.0,0.10509637135024132,0.01828701901062828
"Aufderheide H, 2012, NEW J PHYS, V14, P0, DOI 10.1088/1367-2630/14/10/105014",4,0.007797270955165692,1.6371223196881092e-05,0.12302360840372535,0.00011792049221467684
"Benzi M, 2013, LINEAR ALGEBRA APPL, V438, P2447, DOI 10.1016/j.laa.2012.10.022",4,0.007797270955165692,0.0,0.10330103254925165,3.089077401236474e-05
"Jannesari V, 2024, EXPERT SYST APPL, V242, P0, DOI 10.1016/j.eswa.2023.122799",9,0.017543859649122806,3.0071320275998638e-05,0.031769237909588785,1.3175531965122398e-12
"Paranjape A, 2017, WSDM17: PROCEEDINGS OF THE TENTH ACM INTERNATIONAL CONFERENCE ON WEB SEARCH AND DATA MINING, V0, PP601, DOI 10.1145/3018661.3018731",3,0.005847953216374269,0.0021549098440545806,0.10724704743517122,1.0964596645477536e-06
"Arebi P, 2023, EXPERT SYST APPL, V213, P0, DOI 10.1016/j.eswa.2022.118886",6,0.011695906432748537,0.0,0.011695906432748537,2.5521016628343648e-23
"Noldus R, 2015, J COMPLEX NETW, V3, P507, DOI 10.1093/comnet/cnv005",0,0.0,0.0,0.0,7.176579986197515e-75
"Unknown -, 2018, NO TITLE CAPTURED, V0, P44",4,0.007797270955165692,0.0031927438821031497,0.11119106898158487,2.118960210122038e-06
"Coghi F, 2018, PHYS REV E, V98, P0, DOI 10.1103/PhysRevE.98.062317",2,0.003898635477582846,0.0007283251783806939,0.14164339778374865,6.595284332233855e-05
"Fouss F, 2016, ALGORITHMS AND MODELS FOR NETWORK DATA AND LINK ANALYSIS, V0, P0",4,0.007797270955165692,0.0,0.007797270955165692,3.1123454448205347e-32
"Barthélemy M, 2011, PHYS REP, V499, P1, DOI 10.1016/j.physrep.2010.11.002",21,0.04093567251461988,0.03186972520218746,0.12950920225696952,0.25674710641399373
"Aguilar CO, 2016, P AMER CONTR CONF, V0, PP179, DOI 10.1109/ACC.2016.7524912",2,0.003898635477582846,0.0,0.13987915617434254,5.934614349976461e-05
"Grindrod P, 2011, PHYS REV E, V83, P0, DOI 10.1103/PhysRevE.83.046120",0,0.0,0.0,0.0,7.176579986197515e-75
"Golino HF, 2017, PLOS ONE, V12, P0, DOI 10.1371/journal.pone.0174035",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Ali W, 2014, BIOINFORMATICS, V30, PI430, DOI 10.1093/bioinformatics/btu447",3,0.005847953216374269,0.0021549098440545806,0.12075589211978573,4.487941860904826e-06
"Alipourfard N, 2020, NAT COMMUN, V11, P0, DOI 10.1038/s41467-020-14394-x",0,0.0,0.0,0.0,7.176579986197515e-75
"Battiston F, 2021, NAT PHYS, V17, P1093, DOI 10.1038/s41567-021-01371-4",14,0.02729044834307992,0.0003345265399304863,0.0943156397960174,5.287712579135074e-07
"Liu Y, 2023, IEEE T PATTERN ANAL, V45, P11624, DOI 10.1109/TPAMI.2023.3284038",9,0.017543859649122806,3.0071320275998638e-05,0.031769237909588785,1.3175531965122398e-12
"Yang RQ, 2022, CONCURR COMP-PRACT E, V34, P0, DOI 10.1002/cpe.6829",6,0.011695906432748537,1.7456200537985882e-05,0.03215199981211395,6.556763512174759e-13
"Unknown -, 2016, NETWORK SCIENCE, V0, P0",12,0.023391812865497075,0.04029886905223422,0.16125556055380613,0.00016006130708004146
"Amelio A, 2015, PROCEEDINGS OF THE 2015 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM 2015), V0, PP1584, DOI 10.1145/2808797.2809344",6,0.011695906432748537,0.0,0.1429310650363282,0.0006108496098879937
"Vestergaard CL, 2015, PLOS COMPUT BIOL, V11, P0, DOI 10.1371/journal.pcbi.1004579",6,0.011695906432748537,8.34353846500966e-05,0.15117708801919327,0.0003133937944942148
"Bianconi G, 2018, MULTILAYER NETWORKS: STRUCTURE AND FUNCTION, V0, P0, DOI 10.1093/oso/9780198753919.001.0001",2,0.003898635477582846,0.00018443149561962223,0.13437963379483847,0.00015822822371890823
"Buldyrev SV, 2010, NATURE, V464, P1025, DOI 10.1038/nature08932",7,0.01364522417153996,0.002575770098218555,0.1483246901320387,0.0038504607422169064
"Ghasemian A, 2020, P NATL ACAD SCI USA, V117, P23393, DOI 10.1073/pnas.1914950117",6,0.011695906432748537,0.0016018394547574115,0.10474628350430447,9.687850670921776e-07
"Barabási AL, 2012, NAT PHYS, V8, P14, DOI 10.1038/nphys2188",2,0.003898635477582846,0.0,0.13938313079783776,0.00042659903560854655
"Françoisse K, 2017, NEURAL NETWORKS, V90, P90, DOI 10.1016/j.neunet.2017.03.010",4,0.007797270955165692,0.0,0.007797270955165692,3.1123454448205347e-32
"Liu YY, 2011, NATURE, V473, P167, DOI 10.1038/nature10011",4,0.007797270955165692,0.000634197103152695,0.12588004126498079,0.0001158367557604522
"Dehmer M, 2013, ADVANCES IN NETWORK COMPLEXITY, V0, P0",0,0.0,0.0,0.0,7.176579986197515e-75
"Betzel O, 2013, NETW SCI, V1, P353, DOI 10.1017/NWS.2013.19, 10.1017/nws.2013.19",3,0.005847953216374269,0.0021549098440545806,0.09375323288011986,2.4258159048445048e-06
"Arebi P, 2025, CYBERNET SYST, V56, P1, DOI 10.1080/01969722.2022.2159162",6,0.011695906432748537,0.0,0.011695906432748537,2.5521016628343648e-23
"Gao JX, 2012, NAT PHYS, V8, P40, DOI 10.1038/nphys2180",4,0.007797270955165692,0.0,0.12813705911977263,0.0030837958775324775
"Ribeiro LFR, 2017, KDD17: PROCEEDINGS OF THE 23RD ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING, V0, PP385, DOI 10.1145/3097983.3098061",8,0.015594541910331383,0.006572457540050078,0.12547818957698403,1.6449310330117867e-05
"Bassett DS, 2015, SOFT MATTER, V11, P2731, DOI 10.1039/c4sm01821d",5,0.009746588693957114,0.0,0.14888652607950853,0.002554344231905686
"Solé-Ribalta A, 2013, PHYS REV E, V88, P0, DOI 10.1103/PhysRevE.88.032807",4,0.007797270955165692,0.0,0.14267166201448367,0.0012011433311716385
"Li WJ, 2023, J COMB OPTIM, V45, P0, DOI 10.1007/s10878-022-00961-z",6,0.011695906432748537,8.402150776027411e-05,0.03465735044682413,6.565673470695933e-13
"Reiss-Mirzaei M, 2023, INTERNET THINGS-NETH, V22, P0, DOI 10.1016/j.iot.2023.100690",1,0.001949317738791423,0.0,0.02541539032767103,1.0349582965022381e-13
"Borjigin J, 2013, P NATL ACAD SCI USA, V110, P14432, DOI 10.1073/pnas.1308285110",4,0.007797270955165692,0.0,0.12588004126498079,0.00011571756692675617
"Nadakuditi RR, 2012, PHYS REV LETT, V108, P0, DOI 10.1103/PhysRevLett.108.188701",4,0.007797270955165692,0.003198099415204678,0.12588004126498079,0.00010036820951171021
"Ou MD, 2016, KDD16: PROCEEDINGS OF THE 22ND ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING, V0, PP1105, DOI 10.1145/2939672.2939751",4,0.007797270955165692,0.0,0.11002391290410148,2.3788327560383352e-06
"Salehi M, 2015, IEEE T NETW SCI ENG, V2, P65, DOI 10.1109/TNSE.2015.2425961",11,0.021442495126705652,0.020393754082276654,0.172584161953854,0.001076526447813458
"Unknown -, 2019, INT J ONCOL, V0, P0, DOI 10.1093/comnet/cnx019",5,0.009746588693957114,0.0021549098440545806,0.15132259051006833,0.0010230584028337129
"Burgio G, 2021, COMMUN PHYS-UK, V4, P0, DOI 10.1038/s42005-021-00618-z",4,0.007797270955165692,0.0,0.09226770630279402,1.2180065894381387e-07
"Kaminski B, 2019, PLOS ONE, V14, P0, DOI 10.1371/journal.pone.0224307",8,0.015594541910331383,0.011605080502028629,0.13636094669554294,1.84887739090864e-05
"Brandt A, 2011, SIAM J SCI COMPUT, V33, P612, DOI 10.1137/090752973",3,0.005847953216374269,0.0,0.005847953216374269,3.815724412657385e-38
"Holme P, 2012, PHYS REP, V519, P97, DOI 10.1016/j.physrep.2012.03.001",13,0.025341130604288498,0.020647142159847653,0.17606290206042666,0.002761258493328745
"Expert P, 2011, P NATL ACAD SCI USA, V108, P7663, DOI 10.1073/pnas.1018962108",6,0.011695906432748537,0.02015209175765966,0.1517607833397307,0.018561165456788604
"Aldous DJ, 2010, STAT SCI, V25, P275, DOI 10.1214/10-STS335",2,0.003898635477582846,0.0019466367821026301,0.13004480689823078,0.01740906088076768
"De Domenico M, 2016, NAT PHYS, V12, P901, DOI 10.1038/nphys3865",10,0.01949317738791423,0.000146899792898953,0.15088692086368619,0.002308437138268247
"Berger J, 2012, J MARKETING RES, V49, P192, DOI 10.1509/jmr.10.0353",9,0.017543859649122806,0.0,0.12598090668266107,0.00019876812149475658
"Leyva LA, 2017, J RES MATH EDUC, V48, P397, DOI 10.5951/jresematheduc.48.4.0397",3,0.005847953216374269,0.0,0.03758614062542898,8.60005838751846e-07
"Benson AR, 2018, P NATL ACAD SCI USA, V115, PE11221, DOI 10.1073/pnas.1800683115",16,0.031189083820662766,0.04520445573804326,0.13256675509271584,8.630294620510052e-06
"Red V, 2011, SIAM REV, V53, P526, DOI 10.1137/080734315",0,0.0,0.0,0.0,7.176579986197515e-75
"Aral S, 2011, MANAGE SCI, V57, P1623, DOI 10.1287/mnsc.1110.1421",9,0.017543859649122806,0.0,0.12598090668266107,0.00019876812149475658
"Mucha PJ, 2010, SCIENCE, V328, P876, DOI 10.1126/science.1184819",12,0.023391812865497075,0.0014377127967544069,0.16026928801219267,0.0021645976465282974
"McAuley J, 2014, ACM T KNOWL DISCOV D, V8, P73, DOI 10.1145/2556612",5,0.009746588693957114,0.0014213775178687571,0.11956210763495133,1.9234809110046882e-05
"Traud AL, 2012, PHYSICA A, V391, P4165, DOI 10.1016/j.physa.2011.12.021",1,0.001949317738791423,0.0,0.001949317738791423,1.6548066791236449e-56
"Valdez LD, 2014, J PHYS A-MATH THEOR, V47, P0, DOI 10.1088/1751-8113/47/5/055002",15,0.029239766081871343,0.0,0.10601764770058059,0.24898171464111826
"Haslbeck J, 2021, MULTIVAR BEHAV RES, V56, P303, DOI 10.1080/00273171.2020.1730150",4,0.007797270955165692,0.0,0.038123085491506545,1.0665955056231232e-06
"Dijkstra HA, 2019, NETWORKS IN CLIMATE, V0, PP1, DOI 10.1017/9781316275757",0,0.0,0.0,0.0,7.176579986197515e-75
"Martínez V, 2017, ACM COMPUT SURV, V49, P0, DOI 10.1145/3012704",5,0.009746588693957114,0.01673290627850223,0.1269985230532803,1.096431800533226e-05
"Agryzkov T, 2019, SYMMETRY-BASEL, V11, P0, DOI 10.3390/sym11020284",1,0.001949317738791423,0.0,0.003508771929824561,1.4415334584214536e-44
"Allman ES, 2011, J STAT PLAN INFER, V141, P1719, DOI 10.1016/j.jspi.2010.11.022",2,0.003898635477582846,0.0,0.10276089643134706,7.233244349266398e-06
"ALALWAN N, 2018, COMMUNICATION MELTIN, V0, P0",12,0.023391812865497075,0.003452833069574873,0.157224171539961,0.0015172000697138814
"Parshani R, 2011, P NATL ACAD SCI USA, V108, P1007, DOI 10.1073/pnas.1008404108",15,0.029239766081871343,0.0,0.10601764770058059,0.24898171464111826
"Gao J, 2011, PHYS REV LETT, V107, P0, DOI 10.1103/PhysRevLett.107.092002",4,0.007797270955165692,0.0,0.12813705911977263,0.0030837958775324775
"Estrada E, 2015, CHAOS, V25, P0, DOI 10.1063/1.4928333",2,0.003898635477582846,0.0,0.003898635477582846,9.126706142089442e-46
"Ahn K, 2018, IEEE J-STSP, V12, P959, DOI 10.1109/JSTSP.2018.2837638",5,0.009746588693957114,0.011752026753904472,0.12689602222757143,3.06275719084648e-05
"Alessandretti L, 2017, PHYS REV E, V95, P0, DOI 10.1103/PhysRevE.95.052318",9,0.017543859649122806,0.0053738406019625,0.15691035083828445,0.0003391960712108412
"Fricke D, 2015, COMPUT ECON, V45, P359, DOI 10.1007/s10614-014-9427-x",0,0.0,0.0,0.0,7.176579986197515e-75
