Label,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
"*CAN ROYAL COMM CO, 1978, REP, V0, P0",3,0.0018337408312958435,0.0,0.07502524939511925,0.015250332336746232
"von der Lippe H, 2017, INT J SOC RES METHOD, V20, P425, DOI 10.1080/13645579.2016.1227649",8,0.004889975550122249,0.0012362240587098642,0.09838117158078602,5.703825627367157e-07
"ARABIE P, 1980, PSYCHOMETRIKA, V45, P211, DOI 10.1007/BF02294077",8,0.004889975550122249,0.00010369226331546155,0.08485013914788386,0.03532028916201415
"BARNETT GA, 1985, FEB SUNB SOC NETW C, V0, P0",8,0.004889975550122249,2.426290985212616e-05,0.0907026855477703,0.007212506390508737
"BURT RS, 1988, SOC NETWORKS, V10, P10",4,0.0024449877750611247,0.0,0.10694025833440313,0.0014728313980162235
"BIENENSTOCK EJ, 1992, SOC NETWORKS, V14, P231, DOI 10.1016/0378-8733(92)90003-P",3,0.0018337408312958435,0.0,0.1335805435780566,8.549264414404796e-06
"*BVERFG, 2008, 1BVR37007 BVERFG, V0, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Batagelj V, 2020, SCIENTOMETRICS, V123, P621, DOI 10.1007/s11192-020-03383-y",5,0.003056234718826406,0.0013435768273137652,0.08015051187118277,3.4986145344447453e-09
"BURT RS, 1992, EVAL PROGRAM PLANN, V15, P303, DOI 10.1016/0149-7189(92)90095-C",6,0.003667481662591687,0.0,0.11619970425826913,1.1467384169397251e-05
"Beck RJ, 2003, COMPUT-SUPP COLLAB L, V2, P313",0,0.0,0.0,0.0,1.304488961016322e-294
"Wong LH, 2006, PHYSICA A, V360, P99, DOI 10.1016/j.physa.2005.04.029",6,0.003667481662591687,0.0010640569247958392,0.1061408132829325,0.0005156917598575156
"*STAT, 1999, STAT REL 6, V0, P0",1,0.0006112469437652812,0.0,0.11890759881071332,1.912977430204605e-05
"Batagelj V, 1997, SOC NETWORKS, V19, P143, DOI 10.1016/S0378-8733(96)00297-3",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"BOYD JP, 2000, P 20 ANN INT SUNB SO, V0, P0",2,0.0012224938875305623,0.0,0.0019101466992665038,1.8778663850279854e-137
"Clement J, 2018, ADMIN SCI QUART, V63, P251, DOI 10.1177/0001839217708984",4,0.0024449877750611247,4.486216101029587e-06,0.002546862265688672,1.563596489414576e-154
"DOREIAN P, 1988, SOC NETWORKS, V10, P287, DOI 10.1016/0378-8733(88)90001-9",9,0.005501222493887531,0.00011498638318604888,0.11692083859666633,0.0008257494107074234
"Bakken Borge, 2000, EXEMPLARY SOC HUMAN, V0, P0",5,0.003056234718826406,0.0,0.09445427175100916,1.0543200315695027e-06
"Breiger RonaldL, 1988, SOCIAL STRUCTURES: A NETWORK APPROACH, V0, P83",6,0.003667481662591687,0.0,0.10072791554611013,0.0020624945580503917
"ANDERSON CJ, 1992, SOC NETWORKS, V14, P137, DOI 10.1016/0378-8733(92)90017-2",15,0.009168704156479218,0.038613238901056196,0.1231217426921537,0.0004940489378076052
"BORGATTI S, 1989, ANTHROPAC SOFTWARE P, V0, P0",3,0.0018337408312958435,0.0,0.10161598450383436,7.815060513562881e-07
"Bianconi G, 2001, PHYS REV LETT, V86, P5632, DOI 10.1103/PhysRevLett.86.5632",8,0.004889975550122249,0.0,0.10412155453304996,0.00014129184014585695
"BORGATTI SP, 1993, SOC NETWORKS, V15, P361, DOI 10.1016/0378-8733(93)90012-A",5,0.003056234718826406,0.0,0.11325776954930256,0.00018630474626740514
"Akhavan P, 2016, TECHNOL ANAL STRATEG, V28, P96, DOI 10.1080/09537325.2015.1072622",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"Shalizi CR, 2013, ANN STAT, V41, P508, DOI 10.1214/12-AOS1044",6,0.003667481662591687,0.00015668081310770643,0.11524287808510376,1.647714176467745e-05
"*LEG INF I, 2005, HIST SUPR COURT DEC, V0, P0",2,0.0012224938875305623,0.0,0.09431786912500886,3.338526985966458e-06
"ATKIN RH, 1976, INT J MAN MACH STUD, V8, P517, DOI 10.1016/S0020-7373(76)80018-1",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"Allen RG, 1998, FAO IRRIGATION AND DRAINAGE PAPER, V0, P0",7,0.004278728606356968,0.0008364567785932342,0.10932705128908236,5.00011838951463e-07
"BORGATTI S, 2004, 669 UCINET AN TECHN, V0, P0",0,0.0,0.0,0.0,1.304488961016322e-294
"BONIKOWSKI B, 2005, ANN M AM SOC ASS PHI, V0, P0",0,0.0,0.0,0.0,1.304488961016322e-294
"SEIDMAN SB, 1981, MATH SOC SCI, V1, P381, DOI 10.1016/0165-4896(81)90016-0",3,0.0018337408312958435,0.0,0.0021830247991617186,3.366107820706432e-137
"LAUMANN EO, 1993, J HEALTH SOC BEHAV, V34, P7, DOI 10.2307/2137301",13,0.007946210268948655,4.2992904301533535e-06,0.007451391314471999,2.1685414201649817e-25
"Duxbury SW, 2023, SOCIOL METHOD RES, V52, P764, DOI 10.1177/0049124120986178",5,0.003056234718826406,0.0034781751140611668,0.09734496289760206,4.845195559103408e-08
"*NAT AC SCI, 2014, GROWTH INC US EXPL C, V0, P0",5,0.003056234718826406,3.3193509122015155e-05,0.12323015177376943,2.6568342749207377e-05
"ARABIE P, 1990, IEEE T SYST MAN CYB, V20, P268, DOI 10.1109/21.47829",7,0.004278728606356968,0.032980849744897775,0.11209149961115185,0.002095729717248796
"Moody J, 2003, AM SOCIOL REV, V68, P103, DOI 10.2307/3088904",7,0.004278728606356968,0.00020972043025859998,0.0973739893252626,1.212418836773023e-05
"Dijkstra JK, 2010, CRIMINOLOGY, V48, P187, DOI 10.1111/j.1745-9125.2010.00183.x",12,0.007334963325183374,0.00038882694296272976,0.11736907950179311,0.00044982705292792547
"BOYD JP, 1983, SOC NETWORKS, V5, P157, DOI 10.1016/0378-8733(83)90023-0",8,0.004889975550122249,0.00018995769528843665,0.09332949477007403,0.01050115850910082
"Burcher M, 2015, GLOB CRIME, V16, P104, DOI 10.1080/17440572.2015.1005363",10,0.006112469437652812,0.002964677155389233,0.12157851906198401,5.15984950475968e-06
"Hunter RF, 2019, PLOS MED, V16, P0, DOI 10.1371/journal.pmed.1002890",4,0.0024449877750611247,0.00027955465252101644,0.08776919070072271,1.5464154961489718e-08
"Bianchi F, 2022, WAVE RANDOM COMPLEX, V15, P19, DOI 10.1177/20597991221077877",10,0.006112469437652812,0.0,0.08191986843393821,3.6620430461817885e-08
"Faist T, 2015, POPUL SPACE PLACE, V21, P193, DOI 10.1002/psp.1903",12,0.007334963325183374,0.0035881094514334504,0.11392949256907396,1.7630773176857332e-06
"Aral S, 2009, P NATL ACAD SCI USA, V106, P21544, DOI 10.1073/pnas.0908800106",1,0.0006112469437652812,0.0,0.10493570122123684,1.5704377832947547e-05
"Boda Z, 2020, SCI REP-UK, V10, P0, DOI 10.1038/s41598-020-59594-z",2,0.0012224938875305623,0.0009458438946337377,0.07235982765355396,6.797012168562738e-10
"ARABIE P, 1978, J MATH PSYCHOL, V17, P21, DOI 10.1016/0022-2496(78)90034-2",10,0.006112469437652812,0.00488038992858241,0.08453530991470076,0.02351430302970253
"BLACHARD P, 1990, LECTURE NOTES BIOMAT, V86, P104",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Bolíbar M, 2015, INT SOCIOL, V30, P579, DOI 10.1177/0268580915579925",5,0.003056234718826406,0.0,0.09180767562566461,2.926402564279703e-07
"BELL W, 1978, CONTEMP SOCIOL, V7, P692, DOI 10.2307/2065673",5,0.003056234718826406,0.0,0.07504823859364694,0.011025704551597891
"NEAIGUS A, 1994, SOC SCI MED, V38, P67, DOI 10.1016/0277-9536(94)90301-8",5,0.003056234718826406,0.003777393957066912,0.09749997080030524,1.2682351067601932e-07
"Berlusconi G, 2013, GLOB CRIME, V14, P61, DOI 10.1080/17440572.2012.746940",6,0.003667481662591687,0.0010975029222713207,0.09721938142318816,1.837623743336027e-06
"Abbasi A, 2011, J INFORMETR, V5, P594, DOI 10.1016/j.joi.2011.05.007",6,0.003667481662591687,0.007197699237974094,0.12946738556911155,4.979715813284168e-05
"Brewer DD, 2000, SOC NETWORKS, V22, P29, DOI 10.1016/S0378-8733(99)00017-9",9,0.005501222493887531,0.023738845247908803,0.11692083859666633,1.9899043578031234e-06
"BERKOWITZ SD, 1976, 17 ROY COMM CORP CON, V0, P0",5,0.003056234718826406,0.0,0.004350640011505825,1.3356229431614082e-77
"Newman MEJ, 2001, PHYS REV E, V64, P0, DOI 10.1103/PhysRevE.64.016132, 10.1103/PhysRevE.64.016131",4,0.0024449877750611247,0.00023940347450954817,0.10388968256643341,8.041742612133208e-05
"*INEGI, 1999, 4 INEGI, V0, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Mouw T, 2006, AM J SOCIOL, V112, P394, DOI 10.1086/506415",6,0.003667481662591687,0.0012303670684783482,0.11824739971049693,0.00026718342458950753
"Lospinoso J, 2019, METHODOLOGICAL INNOVATIONS, V12, P2059799119884282, DOI 10.1177/2059799119884282",6,0.003667481662591687,0.0008491999716200658,0.08177626933234282,7.178263493333841e-09
"Stark TH, 2017, SOC NETWORKS, V48, P36, DOI 10.1016/j.socnet.2016.07.007",7,0.004278728606356968,0.0003536894839313894,0.09998772265783497,4.5668550460096796e-07
"Boda Z, 2018, SOCIOL SCI, V5, P29, DOI 10.15195/v5.a3",6,0.003667481662591687,0.009834796780959977,0.12179011767795464,6.782082903663516e-06
"Manger MS, 2016, J CONFLICT RESOLUT, V60, P164, DOI 10.1177/0022002714535431",3,0.0018337408312958435,0.0010649051183548848,0.09838117158078602,1.1956426299155897e-07
"Pena-López JA, 2017, SOC NETWORKS, V49, P1, DOI 10.1016/j.socnet.2016.11.003",1,0.0006112469437652812,0.0,0.07914045614358729,7.79259751220478e-09
"Kumar P, 2019, ACAD MANAGE J, V62, P691, DOI 10.5465/amj.2016.0819",1,0.0006112469437652812,0.0,0.0798500046133725,2.844714433772909e-09
"BURT RS, 1986, TR2 COL U CTR SOC SC, V0, P0",10,0.006112469437652812,1.1072355081881455e-05,0.09992653066110435,0.010849838765041054
"BOYD JP, 1980, SOC NETWORKS, V2, P91, DOI 10.1016/0378-8733(79)90001-7",2,0.0012224938875305623,0.0,0.0765016169452965,0.005308501013078652
"BANDURA A, 1986, SOCIAL F THOUGHT ACT, V0, P0",2,0.0012224938875305623,0.0,0.0012224938875305623,2.487448444635781e-175
"BLAIVAS A, 1982, KNOWLEDGE, V4, P252, DOI 10.1177/107554708200400210",2,0.0012224938875305623,0.0001270647007498033,0.06865309786975943,0.0017788325296911073
"Maya-Jariego I, 2021, SOC NETWORKS, V64, P173, DOI 10.1016/j.socnet.2020.09.006",4,0.0024449877750611247,0.0,0.09793858908342169,2.5517271935922555e-07
"Jariego IM, 2018, AM J COMMUN PSYCHOL, V62, P233, DOI 10.1002/ajcp.12271",1,0.0006112469437652812,0.0,0.08702075915806246,3.138972468965487e-08
"Gamper M, 2013, TRANSMIGRATION SOZIA, V0, P249",12,0.007334963325183374,0.0028210924412404447,0.11038644581424979,1.1901909900967292e-06
"BOLZ GF, 1990, STOCHASTICS ALGEBRA, V0, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Skvoretz J, 1999, SOCIOL METHODOL, V29, P253, DOI 10.1111/0081-1750.00066",7,0.004278728606356968,0.0018909400865839707,0.11113779995478923,6.540275367181334e-06
"*IOS, 2002, REP TAIW SOC TREND P, V0, P0",5,0.003056234718826406,0.0,0.08454990132057194,1.193592897217645e-07
"Lusher D, 2012, EXPONENTIAL RANDOM GRAPH MODELS FOR SOCIAL NETWORKS: THEORY, V0, P0",4,0.0024449877750611247,0.0,0.140981393956176,3.454828186480225e-05
"BOYD JP, 1987, IN PRESS SOCIAL NETW, V0, P0",3,0.0018337408312958435,2.0590239237196457e-06,0.09585907109603396,0.0014459342980239678
"Adler PaulS, 2002, ACAD MANAGE REV, V27, P17, DOI 10.2307/4134367",6,0.003667481662591687,0.004098095405611408,0.09252736178706715,1.0958709077828141e-07
"Hollway J, 2017, NETW SCI, V5, P187, DOI 10.1017/nws.2017.8",8,0.004889975550122249,0.005705076259157607,0.13900109344515707,8.499764137127987e-05
"adams j, 2019, GATHERING SOCIAL NETWORK DATA, V0, P0",10,0.006112469437652812,0.009173869641878867,0.09890759279166754,2.387534114483387e-07
"Unknown -, 2003, J. APPL. BEHAV. SCI, V0, P0",2,0.0012224938875305623,7.477026835049311e-07,0.0012224938875305623,7.782290395992688e-199
"BUDESCU DV, 1984, PSYCHOL BULL, V96, P402",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"BRAUN N, 1991, UNPUB RESTRICTED ACC, V0, P0",4,0.0024449877750611247,0.0,0.08218789484911637,2.501876259063131e-06
"Ancona D, 2007, HARVARD BUS REV, V85, P92",2,0.0012224938875305623,0.0,0.09638722024807822,1.3236706862899753e-05
"MARKOVSKY BD, 1991, 1991 AM SOC ASS M, V0, P0",5,0.003056234718826406,0.007524879806793627,0.09188517225674986,2.7127919624297736e-05
"R Core Team, 2018, R: A LANGUAGE AND ENVIRONMENT FOR STATISTICAL COMPUTING, V0, P0",9,0.005501222493887531,0.0012054217781008315,0.08863473324902443,8.789979178991868e-08
"Goodreau SM, 2007, SOC NETWORKS, V29, P231, DOI 10.1016/j.socnet.2006.08.001",16,0.009779951100244499,0.001748742666188111,0.11834739147154713,0.0024898680534796436
"Gile KJ, 2010, SOCIOL METHODOL, V40, P285, DOI 10.1111/j.1467-9531.2010.01223.x",8,0.004889975550122249,1.546752392385937e-05,0.12227654850242975,5.6481828245616314e-05
"Kleinbaum AM, 2013, ORGAN SCI, V24, P1316, DOI 10.1287/orsc.1120.0804",8,0.004889975550122249,4.380025853640501e-05,0.1377115134384969,8.09897437907122e-05
"Hampton KN, 2011, INFORM COMMUN SOC, V14, P130, DOI 10.1080/1369118X.2010.513417",3,0.0018337408312958435,6.478843685196541e-05,0.10459958430508938,9.463788955629174e-07
"*US BUR CENS, 1993, STAT ABSTR US, V0, P0",11,0.006723716381418093,2.916040465669231e-05,0.007451391314471999,1.8872114531172116e-25
"EVERETT MG, 1988, SOC NETWORKS, V10, P77, DOI 10.1016/0378-8733(88)90011-1",10,0.006112469437652812,0.00016341140060912766,0.11637915260174235,0.0010112935909878077
"Unknown -, 2006, PNET: A PROGRAM FOR THE SIMULATION AND ESTIMATION OF EXPONENTIAL RANDOM GRAPH MODELS, V0, P0",7,0.004278728606356968,0.0,0.1162824577568507,0.0012815444804824634
"BENDAVID J, 1975, ANNUAL REV SOC 1975, V0, P0",11,0.006723716381418093,1.7630091827505925e-06,0.07551099942974157,0.15545753640605478
"Doehne M, 2021, RES POLICY, V50, P0, DOI 10.1016/j.respol.2021.104298",10,0.006112469437652812,0.0,0.08191986843393821,3.6620430461817885e-08
"*STAT BUR TIANJ, 1993, STAT YB TIANJ, V0, P0",0,0.0,0.0,0.0,1.304488961016322e-294
"BORGATTI SP, 1992, UCINET 4 REFERENCE M, V0, P0",3,0.0018337408312958435,0.0,0.12631249440452127,0.00026294797220600936
"Thomas RJ, 2019, SOCIOL PERSPECT, V62, P822, DOI 10.1177/0731121419828399",6,0.003667481662591687,0.0001596334483820808,0.08814032448056383,4.461077699843623e-08
"Stadtfeld C, 2019, P NATL ACAD SCI USA, V116, P792, DOI 10.1073/pnas.1811388115",6,0.003667481662591687,0.0018901923839004658,0.09944977226692388,1.432119086239197e-06
"Falzon L, 2018, SOC NETWORKS, V54, P168, DOI 10.1016/j.socnet.2018.02.002",3,0.0018337408312958435,0.0,0.11029944906569095,1.9049527182602767e-06
"Breure ASH, 2019, JOURNAL OF HISTORICAL NETWORK RESEARCH, V3, P92, DOI 10.25517/JHNR.V3I1.52",1,0.0006112469437652812,0.0,0.07954528309527988,3.867861907422325e-09
"Fellows IE, 2019, STAT MED, V38, P131, DOI 10.1002/sim.7973",9,0.005501222493887531,7.13412002150256e-05,0.08864275304030646,5.2310703044396556e-08
"Romney AK, 2000, P NATL ACAD SCI USA, V97, P518, DOI 10.1073/pnas.97.1.518",6,0.003667481662591687,0.0019620829796207465,0.11474346528478181,6.521187713254104e-06
"*FED BUR INV, 1990, UN CRIM REP US, V0, P0",11,0.006723716381418093,5.607770126286984e-07,0.006803444243648347,2.0084291686930685e-25
"Putnam R, 1999, BOWLING ALONE, V0, P0",6,0.003667481662591687,8.40916284715213e-05,0.08508595680054429,1.2765317154078286e-07
"BULDER A, 2001, THESIS U UTRECHT NET, V0, P0",1,0.0006112469437652812,0.0,0.1057398496062026,1.327866571928006e-06
"Boda Z, 2015, SOC NETWORKS, V43, P57, DOI 10.1016/j.socnet.2015.03.004",15,0.009168704156479218,0.0010661097298633772,0.12423024430655173,1.3810937065313511e-05
"Shi W, 2020, INT J ENV RES PUB HE, V17, P0, DOI 10.3390/ijerph17031062",0,0.0,0.0,0.0,1.304488961016322e-294
"Otero G, 2021, SOC FORCES, V100, P649, DOI 10.1093/sf/soab005",4,0.0024449877750611247,0.0,0.09092155049665587,1.2773889290030077e-07
"Ahn TK, 2009, J PUBLIC ECON, V93, P336, DOI 10.1016/j.jpubeco.2008.06.007",2,0.0012224938875305623,0.0,0.08372615217515315,2.0472846616351802e-07
"*WDR, 2004, WORLD DEV REP 2004 M, V0, P0",4,0.0024449877750611247,0.0,0.09913779666074349,8.922682833767006e-06
"FREEMAN LC, 1976, DEMOGRAPHY, V13, P571, DOI 10.2307/2060511",0,0.0,0.0,0.0,1.304488961016322e-294
"ALBA RD, 1983, APPLIED NETWORK ANAL, V0, P0",2,0.0012224938875305623,0.0,0.07903829823327689,0.0003433000472744815
"BOLLAND JM, 1988, SOC NETWORKS, V10, P233, DOI 10.1016/0378-8733(88)90014-7",2,0.0012224938875305623,0.0,0.1011752253022273,4.592638163417666e-05
"Unknown -, 2010, NETWORKS: AN INTRODUCTION, V0, P0, DOI 10.1093/ACPROF:OSO/9780199206650.001.0001",2,0.0012224938875305623,0.0,0.10951036291096211,8.81891102463282e-06
"Leszczensky L, 2019, AM SOCIOL REV, V84, P394, DOI 10.1177/0003122419846849",3,0.0018337408312958435,0.0009272322450950611,0.09757766002006643,1.6592702754706715e-07
"Stark TH, 2020, SOCIOL SCI, V7, P433, DOI 10.15195/v7.a18",0,0.0,0.0,0.0,1.304488961016322e-294
"AYSE O, 1979, INT SOCIAL SCI J, V31, P646",0,0.0,0.0,0.0,1.304488961016322e-294
"CARRINGTON PJ, 1979, COBLOC HIERARCHICAL, V0, P0",4,0.0024449877750611247,0.0,0.07674132121271088,0.016199406798652224
"Son J, 2013, SOCIAL CAPITAL I CON, V0, P0",7,0.004278728606356968,0.001782880984742313,0.10514969481608534,4.864235174694119e-06
"Unknown -, 2010, STATISTICAL METHODOLOGY, V0, P0",7,0.004278728606356968,1.5236092140869746e-05,0.12226128873099551,4.924862872023802e-05
"ARABIE P, 1989, RES METHODS SOCIAL N, V0, P367",6,0.003667481662591687,0.0,0.10072791554611013,0.0020624945580503917
"Lewis K, 2018, AM J SOCIOL, V123, P1684, DOI 10.1086/697525",4,0.0024449877750611247,0.0014757038409734446,0.09622627508117738,1.745565869727828e-08
"BEDNAR J, 2008, BEHAV SPILLOVE UNPUB, V0, P0",2,0.0012224938875305623,0.0,0.11892203284795667,2.064943659098733e-05
"FREEMAN LC, 1991, SOC NETWORKS, V13, P141, DOI 10.1016/0378-8733(91)90017-N",1,0.0006112469437652812,0.0,0.0779007400287426,6.648228588333589e-10
"Wang P, 2013, SOC NETWORKS, V35, P96, DOI 10.1016/j.socnet.2013.01.004",24,0.014669926650366748,0.09468900177436383,0.15476772616136922,0.00020611740658867873
"ADAMIC LA, 2000, FREQUENCY FRIENDSHIP, V0, P0",6,0.003667481662591687,0.0,0.08552419961601633,2.4449480323686828e-06
"Snijders T, 2007, EUR ASSOC METHODOL S, V0, P41",16,0.009779951100244499,0.005087076791430853,0.1297073621874046,0.0007747231166434047
"BARNEY JB, 1983, UNPUB EFFICIENT BOUN, V0, P0",6,0.003667481662591687,0.0,0.0046225550122249385,5.415708530176025e-66
"Beggs JJ, 1996, RURAL SOCIOL, V61, P306",6,0.003667481662591687,0.0,0.100717560049498,1.68318483061729e-06
"BENNETT R, 1979, APR COMM COUNC GREAT, V0, P0",7,0.004278728606356968,0.0,0.004278728606356968,7.725687840211485e-69
"Aparicio R, 2005, REDES SOCIALES INMIG, V0, P0",1,0.0006112469437652812,0.0,0.11890759881071332,1.912977430204605e-05
"ABELSON PH, 1977, SCIENCE, V195, P1087, DOI 10.1126/science.195.4283.1087",3,0.0018337408312958435,2.2431080505147935e-06,0.0018337408312958435,2.3609787809587327e-185
"Carroll Glenn R, 2000, THE DEMOGRAPHY OF CORPORATIONS AND INDUSTRIES, V0, P0",0,0.0,0.0,0.0,1.304488961016322e-294
"EVERETT MG, 1991, IN PRESS MATH SOCIAL, V21, P0",1,0.0006112469437652812,0.0,0.08533052056453855,5.739759013279723e-05
"Stadfeld C, 2021, RESEARCH HANDBOOK ON ANALYTICAL SOCIOLOGY, V0, PP432, DOI 10.4337/9781789906851.00032",3,0.0018337408312958435,0.0,0.07361031682331257,1.024904420573928e-09
"BEAUDOUIN V, 2002, RESEAUX, V20, P19",3,0.0018337408312958435,0.0,0.0019559902200489,9.054381668940353e-142
"BUSS LW, 1987, THE EVOLUTION OF INDIVIDUALITY, V0, P0",6,0.003667481662591687,0.0,0.06750824880109338,9.558925168063842e-06
"BIDART C, 2002, RESEAUX, V20, P19",3,0.0018337408312958435,0.0,0.0019559902200489,9.054381668940353e-142
"Smith NR, 2020, AM J PREV MED, V59, P597, DOI 10.1016/j.amepre.2020.04.015",3,0.0018337408312958435,0.0,0.08022270771384434,3.0924309075238687e-09
"Campbell R, 2008, LANCET, V371, P1595, DOI 10.1016/S0140-6736(08)60692-3",8,0.004889975550122249,7.803227765561477e-05,0.1098172521692038,0.00016842391828881013
"Perry BL, 2010, SOC NETWORKS, V32, P345, DOI 10.1016/j.socnet.2010.06.005",3,0.0018337408312958435,0.000662187052136876,0.09992653066110435,7.040766677096817e-06
"AIROLDI E, 2006, P ENAR ANN M, V0, P0",6,0.003667481662591687,3.235079293116045e-05,0.09852958931926652,1.0812366206822058e-05
"Koskinen JH, 2007, J STAT PLAN INFER, V137, P3930, DOI 10.1016/j.jspi.2007.04.011",3,0.0018337408312958435,4.067200110454347e-05,0.11626865732274709,0.0001775301690276561
"Hogan B, 2018, INT J COMMUN-US, V12, P592",10,0.006112469437652812,0.0021203907969858356,0.087942523034243,2.3387705265820968e-08
"WEIMANN G, 1982, AM SOCIOL REV, V47, P764, DOI 10.2307/2095212",8,0.004889975550122249,5.581854273296428e-05,0.08151769900161983,0.0014193033793288372
"van der Gaag M, 2008, SOCIAL CAPITAL, V0, PP27, DOI 10.1093/ACPROF:OSO/9780199234387.003.0011",4,0.0024449877750611247,0.0,0.09173889939146615,1.7417550017754908e-06
"Bouchard M, 2020, CRIME JUSTICE, V49, P425",4,0.0024449877750611247,1.9094258452473467e-05,0.08712136119177119,2.527298687394786e-08
"Maya-Jariego I, 2020, NETW SCI, V8, P168, DOI 10.1017/nws.2019.15",3,0.0018337408312958435,0.0,0.08022270771384434,3.0924309075238687e-09
"Fischer CS, 1982, DWELL FRIENDS, V0, P0",5,0.003056234718826406,0.0,0.08917528732946178,3.2955090200427076e-05
"Levin DZ, 2011, ORGAN SCI, V22, P923, DOI 10.1287/orsc.1100.0576",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"BERNARD HR, 1989, IN PRESS SOCIAL NETW, V0, P0",4,0.0024449877750611247,0.0,0.1008627310410241,8.421081700979184e-07
"Schweinberger M, 2020, STAT SCI, V35, P627, DOI 10.1214/19-STS743",6,0.003667481662591687,0.0085305346360461,0.09939932088083067,4.19814523166115e-07
"BLOWER S, 1992, BRIT J ADDICT, V87, P371",2,0.0012224938875305623,0.0009458438946337379,0.08661300562297472,9.206254176765472e-09
"Arrow H, 1997, J PERS SOC PSYCHOL, V72, P75",3,0.0018337408312958435,0.0,0.12204805115254355,1.8965547645603049e-06
"Krause RW, 2020, SOC NETWORKS, V62, P99, DOI 10.1016/j.socnet.2020.02.004",11,0.006723716381418093,0.016234460151378666,0.0998654135169691,6.228234735085808e-07
"RICE RE, 1985, PROGR COMMUNICATION, V6, P0",2,0.0012224938875305623,0.0,0.08716011624568212,0.0012387502559442587
"Smith JA, 2013, SOC NETWORKS, V35, P652, DOI 10.1016/j.socnet.2013.09.003",1,0.0006112469437652812,0.0,0.0006112469437652812,2.3601484716108725e-219
"Best SJ, 2004, INTERNET DATA COLLEC, V0, P0",2,0.0012224938875305623,0.0,0.09911773640241471,7.60934853947961e-06
"Pastor-Satorras R, 2015, REV MOD PHYS, V87, P925, DOI 10.1103/RevModPhys.87.925",4,0.0024449877750611247,0.0,0.0991478298351854,3.711627360093129e-07
"BORGATTI SP, 1992, SOC NETWORKS, V14, P91, DOI 10.1016/0378-8733(92)90015-Y",8,0.004889975550122249,0.17891762395294336,0.14270643941754801,0.0004654897622410109
"BERKOWITZ SD, 1975, PHASE 1 STRUCTURAL A, V0, P0",6,0.003667481662591687,0.0,0.0046225550122249385,2.293923587283856e-77
"Burt RS, 1997, ADMIN SCI QUART, V42, P339, DOI 10.2307/2393923",3,0.0018337408312958435,0.0,0.08176261947934126,2.8075207786766434e-09
"DIAZ S, 2000, CELL PHONE SIGNALS T, V0, P0",6,0.003667481662591687,0.0,0.08552419961601633,2.4449480323686828e-06
"Antoninis M, 2006, J ECON BEHAV ORGAN, V59, P133, DOI 10.1016/j.jebo.2004.02.005",4,0.0024449877750611247,0.0,0.07572110887320042,3.7947548736403155e-09
"Unknown -, 2013, ANALYZING SOCIAL NETWORKS, V0, P0",4,0.0024449877750611247,0.002270687823756253,0.10933925296891372,9.662382547933847e-07
"Valeeva D, 2020, SOC NETWORKS, V62, P68, DOI 10.1016/j.socnet.2020.02.009",2,0.0012224938875305623,0.0,0.09683500114672998,1.1998404982026775e-07
"FRIEDKIN N, 1980, SOC NETWORKS, V2, P411, DOI 10.1016/0378-8733(80)90006-4",8,0.004889975550122249,0.0028330454678001833,0.08152448253320022,0.001354617839362661
"BORGATTI E, 1992, UCINET IV VERSION 1, V0, P0",3,0.0018337408312958435,0.0,0.0018337408312958435,4.2701019130950246e-144
"Handcock MS, 2007, J ROY STAT SOC A STA, V170, P301, DOI 10.1111/j.1467-985X.2007.00471.x",1,0.0006112469437652812,0.0,0.10695193303509466,6.4796453741460635e-06
"Merluzzi J, 2017, ORGAN SCI, V28, P636, DOI 10.1287/orsc.2017.1137",9,0.005501222493887531,0.0007333164874590146,0.11446193557675745,6.926200607858573e-06
"BURT RS, 1987, AM J SOCIOL, V92, P1287, DOI 10.1086/228667",24,0.014669926650366748,0.07795624930112846,0.10976803435310555,0.013628610041116842
"Burt R, 1993, STRUCTURAL HOLES SOC, V0, P0",4,0.0024449877750611247,0.0,0.0024449877750611247,7.210103389182076e-120
"Podolny JM, 1997, AM SOCIOL REV, V62, P673, DOI 10.2307/2657354",2,0.0012224938875305623,0.0018585503264798465,0.10216703583287798,1.4860603919518004e-07
"FRANK KA, 1995, SOC NETWORKS, V17, P27, DOI 10.1016/0378-8733(94)00247-8",1,0.0006112469437652812,0.0,0.12112756016338613,1.5050166920867622e-06
"CHASE ID, 1980, AM SOCIOL REV, V45, P905, DOI 10.2307/2094909",6,0.003667481662591687,0.0,0.0046225550122249385,5.415708530176025e-66
