Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Wang, JJ']","Spin statistics, partition functions and network entropy",JOURNAL OF COMPLEX NETWORKS,2017,22,"['complex networks; network entropy; statistical mechanics; partition', 'GRAPH; KERNELS']",10.1093/comnet/cnx017,"['Wang, JJ (corresponding author), Univ York, Dept Comp Sci, York YO10 5DD, N Yorkshire, England.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Riascos, AP']",Random walks on weighted networks: a survey of local and non-local,JOURNAL OF COMPLEX NETWORKS,2021,21,"['random walks; networks; diffusion; Levy flights', 'LEVY-WALK; FRACTIONAL DYNAMICS; COMPLEX NETWORKS; TRANSPORT; LAPLACIAN;']",10.1093/comnet/cnab032,"['Riascos, AP (corresponding author), Univ Nacl Autonoma Mexico, Inst Fis, Apartado Postal 20-364, Ciudad De Mexico 01000, Mexico.']","['Alessandretti L, 2017, PHYS REV E, V95, DOI 10.1103/PhysRevE.95.052318']"
J,"['Devriendt, K']",The simplex geometry of graphs,JOURNAL OF COMPLEX NETWORKS,2019,21,"['Graph embedding; Geometry of graphs; Laplacian matrix; Simplex geometry', 'MATRIX']",10.1093/comnet/cny036,"['Devriendt, K (corresponding author), Delft Univ Technol, Fac Elect Engn Math & Comp Sci, Delft, Netherlands.; Devriendt, K (corresponding author), Univ Oxford, Math Inst, Oxford, England.; Devriendt, K (corresponding author), Alan Turing Inst, London, England.']","['Bapat RB, 2004, MATCH-COMMUN MATH CO, P73']"
J,"['de Arruda, GF']",A general Markov chain approach for disease and rumour spreading in,JOURNAL OF COMPLEX NETWORKS,2018,21,"['complex networks; Markov chain models; epidemic spreading; rumour', 'EPIDEMIC; MODEL']",10.1093/comnet/cnx024,"['Moreno, Y (corresponding author), Univ Zaragoza, Inst Biocomputat & Phys Complex Syst BIFI, Zaragoza 50018, Spain.; Moreno, Y (corresponding author), Univ Zaragoza, Dept Theoret Phys, Zaragoza 50018, Spain.; Moreno, Y (corresponding author), Inst Sci Interchange, Complex Networks & Syst Lagrange Lab, Turin, Italy.']","['[Anonymous], 2011, Graph Spectra for Complex Networks']"
J,"['Viger, F']",Efficient and simple generation of random simple connected graphs with,JOURNAL OF COMPLEX NETWORKS,2016,21,"['network theory and computer sciences; mathematical and numerical', 'MARKOV-CHAIN; ALGORITHMS']",10.1093/comnet/cnv013,"['Latapy, M (corresponding author), UPMC Univ Paris 06, Sorbonne UniversitAls, CNRS, LIP6,UMR 7606, 4 Pl Jussieu, F-75005 Paris, France.']","['Achlioptas D, 2009, J ACM, V56, DOI 10.1145/1538902.1538905']"
J,"['Cucuringu, M']",Synchronization over <i>Z</i><sub>2</sub> and community detection in,JOURNAL OF COMPLEX NETWORKS,2015,21,"['eigenvectors; group synchronization; semidefinite programming; multiplex', 'LARGEST EIGENVALUE; MULTISCALE; COMPLEXITY']",10.1093/comnet/cnu050,"['Cucuringu, M (corresponding author), Princeton Univ, PACM, Fine Hall,Washington Rd, Princeton, NJ 08544 USA.']","['Ahn YY, 2010, NATURE, V466, P761, DOI 10.1038/nature09182']"
J,"['Medvedev, AN']",Modelling structure and predicting dynamics of discussion threads in,JOURNAL OF COMPLEX NETWORKS,2019,20,"['complex networks; temporal networks; Hawkes processes; bursty time', 'WEB, P925, DOI 10.1145/2566486.2567997', 'WEB, V16, P645, DOI 10.1007/s11280-012-0162-8', 'WEB C, P641', 'WEB, P517, DOI 10.1145/2567948.2576943', 'WEB (WWW 2015), P1056, DOI 10.1145/2736277.2741661']",10.1093/comnet/cny010,"['Medvedev, AN (corresponding author), Univ Namur, NaXys, B-5000 Namur, Belgium.; Medvedev, AN (corresponding author), Catholic Univ Louvain, ICTEAM, B-1348 Louvain La Neuve, Belgium.']","['Adar E, 2005, 2005 IEEE/WIC/ACM International Conference on Web Intelligence, Proceedings, P207, DOI 10.1109/WI.2005.151']"
J,"['Lee, HW']",Evolutionary prisoner's dilemma games coevolving on adaptive networks,JOURNAL OF COMPLEX NETWORKS,2018,20,"[""evolutionary games; prisoner's dilemma; adaptive networks; network"", 'COOPERATION; DYNAMICS; SELECTION; EMERGENCE; ALTRUISM; PROMOTES']",10.1093/comnet/cnx018,"['Lee, HW (corresponding author), Univ Nebraska Lincoln, Dept Sociol, 1400 R St, Lincoln, NE 68588 USA.']","['Abramson G, 2001, PHYS REV E, V63, DOI 10.1103/PhysRevE.63.030901']"
J,"['Samei, Z']",Discovering spurious links in multiplex networks based on interlayer,JOURNAL OF COMPLEX NETWORKS,2019,19,"['complex networks; layer relevance; spurious link prediction; multiplex', 'PREDICTION; DIFFUSION; GRAPH']",10.1093/comnet/cnz007,"['Samei, Z (corresponding author), Inst Res Fundamental Sci IPM, Dept Comp Sci, Tehran, Iran.']","['Adamic LA, 2003, SOC NETWORKS, V25, P211, DOI 10.1016/S0378-8733(03)00009-1']"
J,"['Piccardi, C']",Random walks on the world input-output network,JOURNAL OF COMPLEX NETWORKS,2018,19,"['random walks; Markov chains; community detection; input-output analysis;', 'PREFERENCE ERO, V17, P7', 'ANAL MO', 'COMMUNITY STRUCTURE; TRADE; GROWTH']",10.1093/comnet/cnx036,"['Tajoli, L (corresponding author), Politecn Milan, Dept Management Econ & Ind Engn, Milan, Italy.']","['Acemoglu D, 2012, ECONOMETRICA, V80, P1977, DOI 10.3982/ECTA9623']"
J,"['Arrigo, F']",Non-backtracking walk centrality for directed networks,JOURNAL OF COMPLEX NETWORKS,2018,19,['generating function; inverse participation ratio; Katz; localization;'],10.1093/comnet/cnx025,"['Arrigo, F (corresponding author), Univ Strathclyde, Dept Math & Stat, 26 Richmond St, Glasgow G1 1XH, Lanark, Scotland.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Shang, YL']",Non-linear consensus dynamics on temporal hypergraphs with random noisy,JOURNAL OF COMPLEX NETWORKS,2023,18,"['consensus; higher-order network; hypergraph; nonlinear dynamics; random', 'NETWORKS']",10.1093/comnet/cnad009,"['Shang, YL (corresponding author), Northumbria Univ, Dept Comp & Informat Sci, Newcastle Upon Tyne NE1 8ST, England.']","['Alvarez-Rodriguez U, 2021, NAT HUM BEHAV, V5, P586, DOI 10.1038/s41562-020-01024-1']"
J,"['Benzi, M']",Non-local network dynamics via fractional graph Laplacians,JOURNAL OF COMPLEX NETWORKS,2020,17,"['network dynamics; non-local dynamics; superdiffusion; matrix functions;', 'DECAY BOUNDS; MATRICES', '[CUP E84I19002250005]; Istituto Nazionale di Alta Matematica', '(CUP E84I19002250005), in part; the Istituto Nazionale di Alta']",10.1093/comnet/cnaa017,"['Benzi, M (corresponding author), Scuola Normale Super Pisa, Piazza Cavalieri 7, I-56126 Pisa, Italy.']","['Abadias L, 2017, J MATH ANAL APPL, V449, P734, DOI 10.1016/j.jmaa.2016.12.006']"
J,"['Higham, DJ']",Centrality-friendship paradoxes: when our friends are more important,JOURNAL OF COMPLEX NETWORKS,2019,17,"['combinatorics; degree; eigenvector centrality; friendship paradox; graph', 'COMMUNICABILITY']",10.1093/comnet/cny029,"['Higham, DJ (corresponding author), Univ Strathclyde, Dept Math & Stat, Livingstone Tower,26 Richmond St, Glasgow G1 1XH, Lanark, Scotland.']","['[Anonymous], 2012, The New York Times']"
J,"['Alonso, L']",Weighted random-geometric and random-rectangular graphs: spectral and,JOURNAL OF COMPLEX NETWORKS,2018,17,"['mathematical and numerical analysis of networks; spatial networks;', 'LOCALIZATION; NETWORKS; DYNAMICS']",10.1093/comnet/cnx053,"['Méndez-Bermúdez, JA (corresponding author), Benemerita Univ Autonoma Puebla, Inst Fis, Apartado Postal J-48, Puebla 72570, Mexico.']","['[Anonymous], 2003, Random Geometric Graphs']"
J,"['Ottaviano, S']",Optimal curing policy for epidemic spreading over a community network,JOURNAL OF COMPLEX NETWORKS,2018,17,"['heterogeneous SIS model; community network; graph spectra; equitable', 'COUPLED CELL NETWORKS; COMPLEX NETWORKS; VIRUS SPREAD; MODELS;']",10.1093/comnet/cnx060,"['Ottaviano, S (corresponding author), Fdn Bruno Kessler, Via Sommar 18 1, I-38123 Povo, Trento, Italy.; Ottaviano, S (corresponding author), Univ Trento, Dept Math, Via Sommar 14, I-38123 Povo, Trento, Italy.']","['Aditya Prakash B., 2013, P 2013 SIAM INT C DA, P659, DOI DOI 10.1137/1.9781611972832.73']"
J,"['McDiarmid, C']",Modularity of regular and treelike graphs,JOURNAL OF COMPLEX NETWORKS,2018,17,"['community detection; Newman-Girvan modularity; treewidth; edge expansion', 'BOUNDS']",10.1093/comnet/cnx046,"['Skerman, F (corresponding author), Univ Bristol, Heilbronn Inst Math Res, Queens Ave, Bristol BS8 1SN, Avon, England.; Skerman, F (corresponding author), Dept Math, Angstromlab, Lagerhyddsvagen 1, S-75237 Uppsala, Sweden.']","['ALON N, 1988, DISCRETE MATH, V72, P15, DOI 10.1016/0012-365X(88)90189-6']"
J,"['Gadiyaram, V']",A graph spectral-based scoring scheme for network comparison,JOURNAL OF COMPLEX NETWORKS,2017,17,"['Network comparison; spectra of networks; weighted networks; structural', 'PROTEIN STRUCTURES; SUBGRAPH ISOMORPHISM; PATTERN-RECOGNITION; OPTIMAL', 'D, V11, P1074, DOI 10.1109/43.159993']",10.1093/comnet/cnw016,"['Vishveshwara, S (corresponding author), Indian Inst Sci, Mol Biophys Unit, Bengaluru 560012, Karnataka, India.']","['[Anonymous], 1997, AM MATH SOC, DOI DOI 10.1090/CBMS/092']"
J,"['Puzis, R']",Topology manipulations for speeding betweenness centrality computation,JOURNAL OF COMPLEX NETWORKS,2015,17,"['structural analysis of networks; betweenness centrality; topology', 'ALGORITHM']",10.1093/comnet/cnu015,"['Puzis, R (corresponding author), Ben Gurion Univ Negev, Dept Informat Syst Engn, Beer Sheva, Israel.']","['[Anonymous], CEAS C']"
J,"['Lin, YS']",Modelling multi-state diffusion process in complex networks: theory and,JOURNAL OF COMPLEX NETWORKS,2014,17,"['models of complex networks; applications of complex network analysis;', 'SPREAD']",10.1093/comnet/cnu027,"['Lin, YS (corresponding author), Chinese Univ Hong Kong, Dept Comp Sci & Engn, Hong Kong, Hong Kong, Peoples R China.']","['ANDERSON R M, 1991']"
J,"['Riolo, MA']",First-principles multiway spectral partitioning of graphs,JOURNAL OF COMPLEX NETWORKS,2014,17,['graph partitioning; graph spectra; spectral algorithms; networks'],10.1093/comnet/cnt021,"['Newman, MEJ (corresponding author), Univ Michigan, Dept Phys, Ann Arbor, MI 48109 USA.']","['ALPERT CJ, 1995, DES AUT CON, P195']"
J,"['Lee, C']",Community detection: effective evaluation on large social networks,JOURNAL OF COMPLEX NETWORKS,2014,17,['social networks; community detection; evaluation; benchmarking'],10.1093/comnet/cnt012,"['Lee, C (corresponding author), Univ Coll Dublin, Clique Res Cluster, 8 Belfield Off Pk, Dublin 4, Ireland.']","['Ahn YY, 2010, NATURE, V466, P761, DOI 10.1038/nature09182']"
J,"['Zhu, YJ']",Oriented and degree-generated block models: generating and inferring,JOURNAL OF COMPLEX NETWORKS,2014,17,['complex networks; community detection; generative model; stochastic'],10.1093/comnet/cnt011,"['Zhu, YJ (corresponding author), Univ New Mexico, Comp Sci, Albuquerque, NM 87131 USA.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Ravandi, B']",Identifying and using driver nodes in temporal networks,JOURNAL OF COMPLEX NETWORKS,2019,16,"['temporal networks; complex networks; driver nodes; controllability;', 'COMPLEX NETWORKS; CONTROLLABILITY']",10.1093/comnet/cnz004,"['Ravandi, B (corresponding author), Purdue Univ, Dept Comp & Informat Technol, W Lafayette, IN 47906 USA.']","['[Anonymous], 2018, MANUFACTURING EMAILS']"
J,"['Afrin, T']",A concise survey of advancements in recovery strategies for resilient,JOURNAL OF COMPLEX NETWORKS,2019,16,"['complex; network; resilient; recovery; restoration; failure', 'SYSTEMS; RELIABILITY; DESIGN']",10.1093/comnet/cny025,"['Yodo, N (corresponding author), North Dakota State Univ, Dept Ind & Mfg Engn, 1410 14th Ave North, Fargo, ND 58102 USA.']","['Ash J, 2007, PHYSICA A, V380, P673, DOI 10.1016/j.physa.2006.12.058']"
J,"['Aksoy, SG']",A generative graph model for electrical infrastructure networks,JOURNAL OF COMPLEX NETWORKS,2019,16,"['power grid graph model; Chung-Lu model; network-of-networks', 'BIPARTITE GRAPHS; COMPLEX NETWORK; POWER']",10.1093/comnet/cny016,"['Aksoy, SG (corresponding author), Pacific Northwest Natl Lab, Richland, WA 99354 USA.']","['Aksoy SG, 2017, J COMPLEX NETW, V5, P581, DOI 10.1093/comnet/cnx001']"
J,"['Wegner, AE']",Identifying networks with common organizational principles,JOURNAL OF COMPLEX NETWORKS,2018,16,"[""networks; network comparison; machine learning; earth mover's distance;"", 'GLOBAL ALIGNMENT; BUILDING-BLOCKS; GRAPH']",10.1093/comnet/cny003,"['Wegner, AE (corresponding author), UCL, Dept Stat Sci, Gower St, London WC1E 6BT, England.; Wegner, AE (corresponding author), Univ Oxford, Dept Stat, 24-29 St Giles, Oxford OX1 3LB, England.']","['Ali W, 2016, SCI REP-UK, V6, DOI 10.1038/srep28955']"
J,"['Scotti, M']",Social and landscape effects on food webs: a multi-level network,JOURNAL OF COMPLEX NETWORKS,2013,16,"['social network; food web; landscape graph; hierarchy; stochastic', 'HABITAT PATCHES; INTERACTION STRENGTH; DISPERSAL; CONNECTIVITY;']",10.1093/comnet/cnt013,"['Jordán, F (corresponding author), Univ Trento, Microsoft Res, Ctr Computat & Syst Biol, Piazza Manifattura 1, I-38068 Rovereto, TN, Italy.']","['[Anonymous], 2004, ECOL COMPLEX, V1, P7']"
J,"['Montes, F']",Connected but segregated: social networks in rural villages,JOURNAL OF COMPLEX NETWORKS,2018,15,"['homophily; assortativity; community structure', 'BEHAVIOR-CHANGE; CASTE; SPREAD; HEALTH']",10.1093/comnet/cnx054,"['Montes, F (corresponding author), Univ Los Andes, Dept Ind Engn, Carrera 1E 19A-40, Bogota, Colombia.; Onnela, JP (corresponding author), Harvard TH Chan Sch Publ Hlth, Dept Biostat, 677 Huntington Ave, Boston, MA 02115 USA.']","['[Anonymous], 2010, Social Networks and Health: Models, Methods, and Applications']"
J,"['Ritchie, M']",Generation and analysis of networks with a prescribed degree sequence,JOURNAL OF COMPLEX NETWORKS,2017,15,"['networks; clustering; subgraphs; epidemics; complex contagion', 'EPIDEMIC DYNAMICS']",10.1093/comnet/cnw011,"['Kiss, IZ (corresponding author), Univ Sussex, Dept Math, Sch Math & Phys Sci, Brighton BN1 9QH, E Sussex, England.']","['[Anonymous], 2015, Frontiers in Physics, DOI DOI 10.3389/FPHY.2015.00071']"
J,"['Aprahamian, M']",Matching exponential-based and resolvent-based centrality measures,JOURNAL OF COMPLEX NETWORKS,2016,15,"['Katz centrality; Katz parameter; adjacency matrix; matrix exponential;', 'MATRIX; NETWORK; COMMUNICABILITY; ITERATION; SOFTWARE']",10.1093/comnet/cnv016,"['Higham, NJ (corresponding author), Univ Manchester, Sch Math, Oxford Rd, Manchester M13 9PL, Lancs, England.']","['Afanasjew M, 2008, LINEAR ALGEBRA APPL, V429, P2293, DOI 10.1016/j.laa.2008.06.029']"
J,"['Lotito, QF']",Hypergraphx: a library for higher-order network analysis,JOURNAL OF COMPLEX NETWORKS,2023,14,"['higher-order networks; hypergraphs; complex networks; network analysis', 'WEB, P243, DOI 10.1145/2740908.2742839', 'COLLECTIVE DYNAMICS']",10.1093/comnet/cnad019,"['Lotito, QF (corresponding author), Univ Trento, Dept Informat Engn & Comp Sci, Via Sommar 9, I-38123 Trento, Italy.']","['Aksoy SG, 2020, EPJ DATA SCI, V9, DOI 10.1140/epjds/s13688-020-00231-0']"
J,"['Kan, U']",An adaptive bounded-confidence model of opinion dynamics on networks,JOURNAL OF COMPLEX NETWORKS,2022,14,"['opinion dynamics; bounded-confidence models; coevolving networks;', 'SYSTEMS']",10.1093/comnet/cnac055,"['Porter, MA (corresponding author), Univ Calif Los Angeles, Dept Math, Math Sci Bldg,520 Portola Plaza,Box 951555, Los Angeles, CA 90095 USA.; Porter, MA (corresponding author), Santa Fe Inst, 1399 Hyde Pk Rd, Santa Fe, NM 87501 USA.']","['Aiello LM, 2012, ACM T WEB, V6, DOI 10.1145/2180861.2180866']"
J,"['Hâncean, MG']",The role of age in the spreading of COVID-19 across a social network in,JOURNAL OF COMPLEX NETWORKS,2021,14,"['Covid-19; age-group transmission; network analysis; relational', 'DYNAMICS; TRANSMISSION', 'MORTAL W, V69, P1404, DOI 10.15585/mmwr.mm6939e1', '19 IS']",10.1093/comnet/cnab026,"['Hâncean, MG (corresponding author), Univ Bucharest, Dept Sociol, Panduri 90-92, Bucharest 050663, Romania.']","['Andalibi A, 2021, BIOLOGY-BASEL, V10, DOI 10.3390/biology10060499']"
J,"['Piva, GG']",Networks with growth and preferential attachment: modelling and,JOURNAL OF COMPLEX NETWORKS,2021,14,"['complex networks; preferential attachment models; social networks', 'COMPLEX NETWORKS; PERCOLATION; MECHANISM']",10.1093/comnet/cnab008,"['Mata, AS (corresponding author), Univ Fed Lavras, Dept Fis, BR-37200900 Lavras, MG, Brazil.']","['Abbasi A, 2012, J INFORMETR, V6, P403, DOI 10.1016/j.joi.2012.01.002']"
J,"['Brask, JB']",Animal social networks: an introduction for complex systems scientists,JOURNAL OF COMPLEX NETWORKS,2021,14,"['animal social networks; social structure; network analysis; complex', 'SEASONAL-VARIATION; DIFFUSION ANALYSIS; TEMPORAL DYNAMICS; TRANSMISSION;']",10.1093/comnet/cnab001,"['Brask, JB (corresponding author), Tech Univ Denmark, Dept Appl Math & Comp Sci, DK-2800 Lyngby, Denmark.']","['Allen J, 2013, SCIENCE, V340, P485, DOI 10.1126/science.1231976']"
J,"['Testolin, A']",Deep learning systems as complex networks,JOURNAL OF COMPLEX NETWORKS,2020,14,"['networks theory; artificial neural networks; deep belief networks;', 'NEURAL-NETWORKS; BRAIN NETWORKS; ALGORITHM; OPTIMIZATION']",10.1093/comnet/cnz018,"['Suweis, S (corresponding author), Univ Padua, Dept Phys & Astron, Via Marzolo 8, I-35128 Padua, Italy.; Suweis, S (corresponding author), Univ Padua, Padova Neurosci Ctr, Via Giuseppe Orus 2b, Padua, Veneto, Italy.']","['ACKLEY DH, 1985, COGNITIVE SCI, V9, P147']"
J,"['Cinelli, M']",Generalized rich-club ordering in networks,JOURNAL OF COMPLEX NETWORKS,2019,14,"['rich-club; node metadata; generalized; null model', 'ORGANIZATION; COST']",10.1093/comnet/cnz002,"['Cinelli, M (corresponding author), ISC CNR Uos Sapienza, I-00185 Rome, Italy.; Cinelli, M (corresponding author), Tor Vergata, Dept Enterprise Engn, Via Politecn 1, I-00133 Rome, Italy.']","['Almeira N, 2017, SCI REP-UK, V7, DOI 10.1038/s41598-017-15428-z']"
J,"['Weber, M']",Coarse geometry of evolving networks,JOURNAL OF COMPLEX NETWORKS,2018,14,"['Forman-Ricci curvature; Euler characteristics; Gauss-Bonnet theorem.', ""WEB (WWW'13 COMPANION), P1343"", 'RICCI CURVATURE; METRIC-SPACES; COMMUNITY']",10.1093/comnet/cnx049,"['Weber, M (corresponding author), Max Planck Inst Math Sci, Inselstr 22, D-04103 Leipzig, Germany.; Weber, M (corresponding author), Univ Leipzig, Dept Math, Augustuspl 10, D-04109 Leipzig, Germany.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Kirkland, S']",Two-mode networks exhibiting data loss,JOURNAL OF COMPLEX NETWORKS,2018,14,['two-mode network; combinatorial matrix theory'],10.1093/comnet/cnx039,"['Kirkland, S (corresponding author), Univ Manitoba, Dept Math, 420 Machray Hall,186 Dysart Rd, Winnipeg, MB R3T 2N2, Canada.']","['Agneessens F, 2013, SOC NETWORKS, V35, P145, DOI 10.1016/j.socnet.2013.03.002']"
J,"['Sperry, MM']",Rentian scaling for the measurement of optimal embedding of complex,JOURNAL OF COMPLEX NETWORKS,2017,14,"['Spatial embedding; Topophysical networks; Rentian scaling;', 'CONNECTIVITY; EFFICIENCY; BRAIN; VLSI']",10.1093/comnet/cnw010,"['Bassett, DS (corresponding author), Univ Penn, Dept Bioengn, Philadelphia, PA 19104 USA.; Bassett, DS (corresponding author), Univ Penn, Dept Elect & Syst, Philadelphia, PA 19104 USA.']","['Barabási AL, 2007, IEEE CONTR SYST MAG, V27, P33, DOI 10.1109/MCS.2007.384127']"
