Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Szwarcberg, M']",Revisiting clientelism: A network analysis of problem-solving networks,SOCIAL NETWORKS,2012,19,"['Political networks; Clientelism; Latin America; Argentina; Poverty;', 'MACHINE POLITICS']",10.1016/j.socnet.2011.12.003,"['Szwarcberg, M (corresponding author), Univ Chicago, 5848 S Univ Ave, Chicago, IL 60637 USA.']","['[Anonymous], LATIN AM RES REV']"
J,"['Simpson, B']",Network knowledge and the use of power,SOCIAL NETWORKS,2011,19,['Cognitive social networks; Inequality; Network knowledge; Network'],10.1016/j.socnet.2010.10.008,"['Simpson, B (corresponding author), Univ S Carolina, Dept Sociol, Columbia, SC 29208 USA.']","['Casciaro T, 1998, SOC NETWORKS, V20, P331, DOI 10.1016/S0378-8733(98)00008-2']"
J,"['Bhattacharyya, S']",Social creativity as a function of agent cognition and network,SOCIAL NETWORKS,2010,19,"['Agent-based modeling; Cognitive capacity; Collaboration; Creativity;', 'COLLABORATION; EXPLORATION; INNOVATION; DYNAMICS; IMPACT; EXPLOITATION;']",10.1016/j.socnet.2010.04.001,"['Bhattacharyya, S (corresponding author), Univ Illinois, Dept Informat & Decis Sci, 601 S Morgan St, Chicago, IL 60607 USA.', 'TEAM, V1, P209']","['Abrahamson E, 1997, ORGAN SCI, V8, P289, DOI 10.1287/orsc.8.3.289']"
J,"['Dogan, G']",The stability of exchange networks,SOCIAL NETWORKS,2009,19,"['Exchange networks; Stability; Efficiency; Equality; Social dilemma', 'FORMAL THEORY; POWER; MODEL']",10.1016/j.socnet.2008.12.001,"['Dogan, G (corresponding author), Tilburg Univ, Dept Methodol & Stat, NL-5000 LE Tilburg, Netherlands.']","['[Anonymous], 2007, Connections: An Introduction to the Economics of Networks']"
J,"['Kang, SM']",Equicentrality and network centralization: A micro-macro linkage,SOCIAL NETWORKS,2007,19,"['equicentrality; network centralization; degree centrality; micro-macro', 'STRUCTURAL BALANCE; SOCIAL NETWORKS; DENSITY; MODELS']",10.1016/j.socnet.2007.07.004,"['Kang, SM (corresponding author), UCL, Dept Management Sci & Innovat, Gower St, London WC1E 6BT, England.']","['Anderson BS, 1999, SOC NETWORKS, V21, P239, DOI 10.1016/S0378-8733(99)00011-8']"
J,"['Bonacich, P']",Six degrees: The science of a connected age,SOCIAL NETWORKS,2004,19,[],10.1016/j.socnet.2004.06.002,"['Bonacich, P (corresponding author), Univ Calif Los Angeles, Dept Sociol, Los Angeles, CA 90095 USA.']","['BARBASI A.-L., 2002, Linked: The New Science of Networks']"
J,"['Bonacich, P']",Linked: The new science of networks,SOCIAL NETWORKS,2004,19,[],10.1016/j.socnet.2004.06.002,"['Bonacich, P (corresponding author), Univ Calif Los Angeles, Dept Sociol, Los Angeles, CA 90095 USA.']","['[Anonymous], 2018, The Formula: The Universal Laws of Success']"
J,"['Moerbeek, HHS']",Enemies at work: can they hinder your career?,SOCIAL NETWORKS,2003,19,"['social capital; negative relationships; labor market mobility;', 'ONGELI, P67', 'OCCUPATIONAL-STATUS ATTAINMENT; SOCIAL RESOURCES; TIES']",10.1016/S0378-8733(02)00037-0,"['Moerbeek, HHS (corresponding author), Univ Wageningen & Res Ctr, Dept Sociol Consumers & Households, Wageningen, Netherlands.']","['[Anonymous], SOCIAL STRUCTURE NET']"
J,"['Liberman, S']",Bonding number in scientific disciplines,SOCIAL NETWORKS,1998,19,[],10.1016/S0378-8733(98)00003-3,"['Liberman, S (corresponding author), Univ Autonoma Madrid, Fac Psicol, E-28049 Madrid, Spain.']","['ANGON MAP, 1996, B ACAD INVEST CIENTI, V28, P19']"
J,"['BREWER, DD']",PATTERNS IN THE RECALL OF PERSONS IN A STUDENT COMMUNITY,SOCIAL NETWORKS,1993,19,['SERIAL POSITION; SOCIAL NETWORKS; PROPER NAMES; MEMORY; ACQUAINTANCES;'],10.1016/0378-8733(93)90011-9,"['UNIV CALIF IRVINE, SCH SOCIAL SCI, IRVINE, CA 92717 USA.']","['ALEXANDER J, 1976, AM ETHNOL, V3, P17']"
J,"['MICHAELSON, AG']",THE DEVELOPMENT OF A SCIENTIFIC SPECIALTY AS DIFFUSION THROUGH,SOCIAL NETWORKS,1993,19,"['J, 1960, AM J SOCIOL, V65, P557, DOI 10.1086/222786']",10.1016/0378-8733(93)90006-7,[],"['Alba RichardD., 1982, Research in the Sociology of Organizations, V1, P39']"
J,"['HARTMAN, RL']",FORMAL AND INFORMAL GROUP COMMUNICATION STRUCTURES - AN EXAMINATION OF,SOCIAL NETWORKS,1990,19,[],10.1016/0378-8733(90)90002-Q,"['HARTMAN, RL (corresponding author), SUNY BUFFALO,632 CHRISTOPHER BALDY HALL,BUFFALO,NY 14260, USA.']","['ABDULHALIM AA, 1980, ORGAN BEHAV HUM PREF, V26, P193']"
J,"['ARABIE, P']",VALIDATION OF SOCIOMETRIC STRUCTURE BY DATA ON INDIVIDUALS ATTRIBUTES,SOCIAL NETWORKS,1984,19,[],10.1016/0378-8733(84)90009-1,"['ARABIE, P (corresponding author), UNIV ILLINOIS,DEPT PSYCHOL,603 E DANIEL ST,CHAMPAIGN,IL 61820, USA.']","['ABELSON RP, 1967, ADV EXPT SOCIAL PSYC, V3']"
J,"['HAMMER, M']",SOCIAL ACCESS AND THE CLUSTERING OF PERSONAL CONNECTIONS,SOCIAL NETWORKS,1980,19,[],10.1016/0378-8733(80)90001-5,"['HAMMER, M (corresponding author), NEW YORK STATE PSYCHIAT INST,NEW YORK,NY 10032, USA.']","['Boissevain Jeremy., 1974, FRIENDS FRIENDS NETW']"
J,"['Lerner, J']",Dynamic network analysis of contact diaries,SOCIAL NETWORKS,2021,18,"['Duality of persons and groups; Two-mode networks; actor-event networks;', 'PRIME-MINISTER; MODELS; 2-MODE; SOFTWARE; LIFE; DUALITY; TIES']",10.1016/j.socnet.2021.04.001,"['Lerner, J (corresponding author), Univ Konstanz, Dept Comp & Informat Sci, Box 67, D-78457 Constance, Germany.']","['Alaszewski A., 2006, USING DIARIES SOCIAL']"
J,"['Di Tommaso, G', 'PM, 1968, AM J SOCIOL, V73, P453, DOI 10.1086/224506']","Gender, rank, and social networks on an enterprise social media platform",SOCIAL NETWORKS,2020,18,"['Enterprise social media; Social networks; Gender; Rank; Homophily', 'DISTINCTIVENESS; CONSTRAINT; ORGANIZATIONS; CENTRALITY; IDENTITY; POWER']",10.1016/j.socnet.2020.02.007,"['Iannotta, M (corresponding author), Sapienza Univ Rome, Dept Management, Rome, Italy.']","['Al Zamal F., 2012, ICWSM, P270']"
J,"['Mirc, N']",If you do not know who knows what: Advice seeking under changing,SOCIAL NETWORKS,2020,18,"['Advice seeking; Social networks; Merger and acquisition; Changing', 'KNOWLEDGE TRANSFER; SOCIAL NETWORKS; ABSORPTIVE-CAPACITY; DYNAMICS;']",10.1016/j.socnet.2019.08.006,"['Parker, A (corresponding author), Univ Exeter, Sch Business, Rennes Dr, Exeter EX4 4PU, Devon, England.']","['Agneessens F, 2012, SOC NETWORKS, V34, P333, DOI 10.1016/j.socnet.2011.04.002']"
J,"['Burchard, J']",Structural holes and bridging in two-mode networks,SOCIAL NETWORKS,2018,18,"['Structural hole; Two-mode network; Bridging; Effective size; Elite;', 'VOLUNTARY ORGANIZATIONS; AFFILIATION; ASSOCIATION; DUALITY; POWER']",10.1016/j.socnet.2018.04.001,"['Burchard, J (corresponding author), Cornell Univ, 342 Uris Hall, Ithaca, NY USA.; Burchard, J (corresponding author), 4 Wyman St, Worcester, MA 01610 USA.']","['Berardo R, 2014, POLICY STUD J, V42, P197, DOI 10.1111/psj.12056']"
J,"['Everett, MG']",Measuring knowledge and experience in two mode temporal networks,SOCIAL NETWORKS,2018,18,"['Two-mode networks; Temporal networks; Knowledge; Experience; Covert', 'DARK NETWORKS; DRUG MARKETS; CENTRALITY; FLOW']",10.1016/j.socnet.2018.05.003,"['Everett, MG (corresponding author), Univ Manchester, Sch Social Sci, Mitchell Ctr Social Network Anal, Arthur Lewis Bldg,Bridgeford St, Manchester M13 9PL, Lancs, England.']","['[Anonymous], 2002, Ucinet 6 for Windows']"
J,"['Berlusconi, G']",The determinants of heroin flows in Europe: A latent space approach,SOCIAL NETWORKS,2017,18,"['Heroin trafficking; Latent space; Gravity model; Social proximity', 'ENVERS ANAL ST', 'FLO, P262', 'DRUG TRAFFICKING; NETWORK ANALYSIS; TRADE; MODELS; PRICES; DEPENDENCIES;']",10.1016/j.socnet.2017.03.012,"['Berlusconi, G (corresponding author), Natl Univ Ireland, Dept Law, New House, Maynooth, Kildare, Ireland.']","['Akee R, 2014, J LAW ECON, V57, P349, DOI 10.1086/675404', 'CONT REG G']"
J,"['Bouranis, L']",Efficient Bayesian inference for exponential random graph models by,SOCIAL NETWORKS,2017,18,"['Exponential random graph models; Intractable normalizing constants;', 'P-ASTERISK MODELS; LIKELIHOOD-ESTIMATION; COMPOSITE LIKELIHOOD;']",10.1016/j.socnet.2017.03.013,"['Bouranis, L (corresponding author), Univ Coll Dublin, OBrien Ctr Sci, Insight, Sci Ctr East, Dublin 4, Ireland.']","['[Anonymous], 2014, The R Foundation for Statistical Computing']"
J,"['de la Haye, K']",Analytic strategies for longitudinal networks with missing data,SOCIAL NETWORKS,2017,18,"['Longitudinal analysis; Social networks; Stochastic actor-based model;', 'P-ASTERISK MODELS; SOCIAL NETWORKS; SELECTION; DYNAMICS; MECHANISMS']",10.1016/j.socnet.2017.02.001,"['de la Haye, K (corresponding author), Univ Southern Calif, Dept Prevent Med, Los Angeles, CA 90007 USA.']","['[Anonymous], 2013, EXPONENTIAL RANDOM G']"
J,"['Lazega, E']",Collegial oligarchy and networks of normative alignments in,SOCIAL NETWORKS,2017,18,"['Relational infrastructures; Institutional entrepreneurs; Collegial', 'SOCIETY; PATENTS; LAW']",10.1016/j.socnet.2016.08.002,"['Lazega, E (corresponding author), Inst detudes Polit Paris, Ctr Sociol Organisat, 19 rue Amelie, F-75007 Paris, France.']","['Alter K., 2009, NEW TERRAIN INT LAW, P2013']"
J,"['Dávid, B']",Egocentric contact networks in comparison: Taiwan and Hungary,SOCIAL NETWORKS,2016,18,"['Egocentric networks; Contact diary; Cross-cultural studies; Tie strength', 'MEASURING TIE STRENGTH; PERSONAL NETWORKS; SOCIAL NETWORKS; WEAK TIES;']",10.1016/j.socnet.2015.10.001,"['Fu, YC (corresponding author), Acad Sinica, Inst Sociol, 128 Acad Rd,Sec 2, Taipei 115, Taiwan.']","['Albert F, 2007, EMBERT BARATJAROL BA']"
J,"['Wang, SF']",Optimizing dynamical changes of structural balance in signed network,SOCIAL NETWORKS,2016,18,"['Signed network; Dynamical evolution; Structural balance; Memetic', 'SOCIAL BALANCE; ADJUSTMENT']",10.1016/j.socnet.2015.06.004,"['Gong, MG (corresponding author), Xidian Univ, 2 South TaiBai Rd, Xian 710071, Peoples R China.']","['ABELL P, 1968, SOCIOLOGY, V2, P333, DOI 10.1177/003803856800200305']"
J,"['Bonacich, P']",Eigenvector centrality and structural zeroes and ones: When is a,SOCIAL NETWORKS,2015,18,['Centrality; Eigenvector; Missing data'],10.1016/j.socnet.2015.04.006,"['Bonacich, P (corresponding author), Univ Calif Los Angeles, Dept Sociol, Los Angeles, CA 90024 USA.']","['[Anonymous], 1994, Information Systems and Data Analysis: Prospects-FoundationsApplications']"
J,"['Shore, J']",Spectral goodness of fit for network models,SOCIAL NETWORKS,2015,18,"['Goodness of fit; Model selection; Applications of spectral graph theory;', 'COMMUNITY STRUCTURE; EXPONENTIAL-FAMILY; GRAPHS; MATRICES']",10.1016/j.socnet.2015.04.004,"['Shore, J (corresponding author), Boston Univ, Questrom Sch Business, Boston, MA 02215 USA.']","['ANDERSON CJ, 1992, SOC NETWORKS, V14, P137, DOI 10.1016/0378-8733(92)90017-2']"
J,"['Vigliotti, MG']",Discovery of anomalous behaviour in temporal networks,SOCIAL NETWORKS,2015,18,['Statistical analysis; Social network analysis; Discrete time model;'],10.1016/j.socnet.2014.12.001,"['Vigliotti, MG (corresponding author), Univ London Imperial Coll Sci Technol & Med, Dept Comp, South Kensington Campus, London SW7 2BZ, England.']","['Adams Summer, 2007, 2007 IEEE Intelligence and Security Informatics, P270, DOI 10.1109/ISI.2007.379484']"
J,"['Breiger, RL']",Comparative configurational analysis as a two-mode network problem: A,SOCIAL NETWORKS,2014,18,"['Duality; Two-mode network analysis; Terrorism; Illicit economies', 'DARK NETWORKS; DUALITY; MODELS; REPRESENTATIONS; LESSONS', 'SJ, 1987, INT INTERACTIONS, V0014']",10.1016/j.socnet.2013.04.002,"['Breiger, RL (corresponding author), Univ Arizona, Sch Sociol, Tucson, AZ 85721 USA.']","['Ackerman Gary A., 2006, GROUP CHARACTERISTIC']"
J,"['Friemel, TN']",Network dynamics of television use in school classes,SOCIAL NETWORKS,2012,18,"['Dynamic social network analysis; Mass media use; Television program', 'MASS-MEDIA; GRATIFICATIONS SOUGHT; PERSONALITY-TRAITS; COMMUNICATION;']",10.1016/j.socnet.2011.08.002,"['Friemel, TN (corresponding author), Univ Zurich, IPMZ, Andreasstr 15, CH-8050 Zurich, Switzerland.']","['[Anonymous], 1954, Freedom and Control in Modern Society, DOI DOI 10.1007/978-3-658-21742-676']"
J,"['Lee, C']",Investigating an online social network using spatial interaction models,SOCIAL NETWORKS,2011,18,['Online social networks; Spatial interaction modeling; Generalized linear'],10.1016/j.socnet.2010.11.002,"['Lee, C (corresponding author), UCD CASL, 8 Belfield Off Pk, Dublin 4, Ireland.']","['[Anonymous], 2013, Regression analysis of count data, DOI DOI 10.1017/CBO9781139013567']"
J,"['Faust, K']",Triadic configurations in limited choice sociometric networks: Empirical,SOCIAL NETWORKS,2008,18,"['Triads; Triad census; Network density; Sociometric data; Meta analysis;', 'CANONICAL CORRELATION; FRIENDSHIP NETWORKS; MODELS; DELINQUENCY;']",UNPUB,"['Faust, K (corresponding author), Univ Calif Irvine, Dept Sociol, Irvine, CA 92697 USA.']","['Anderson BS, 1999, SOC NETWORKS, V21, P239, DOI 10.1016/S0378-8733(99)00011-8']"
J,"['Mann, CF']",The use of sparsest cuts to reveal the hierarchical community structure,SOCIAL NETWORKS,2008,18,"['network structure; community structure; social networks; maximum', 'ROLES']",10.1016/j.socnet.2008.03.004,"['Mann, CF (corresponding author), So Methodist Univ, Dept Comp Sci & Engn, POB 750122, Dallas, TX 75275 USA.']","['Ahuja RK., 1993, Network Flows: Theory, Algorithms, and Applications']"
J,"['Marx, M']",Regular equivalence and dynamic logic,SOCIAL NETWORKS,2003,18,['regular equivalence; dynamic logic; network analysis'],10.1016/S0378-8733(02)00036-9,"['Marx, M (corresponding author), Univ Amsterdam, ILLC, Language & Inference Technol Grp, Nieuwe Achtergracht 166, NL-1018 WV Amsterdam, Netherlands.']","['[Anonymous], SOCIOLOGICAL METHODO']"
J,"['Hlebec, V']",Respondent mood and the instability of survey network measurements,SOCIAL NETWORKS,2001,18,"['stability; social support; data collection technique; affect', 'GN, 1988, J PERS SOC PSYCHOL, V54, P13, DOI 10.1037/0022-3514.54.1.13', 'SOCIAL SUPPORT; LIFE EVENTS; SELF; MEMORY']",10.1016/S0378-8733(01)00037-5,"['Hlebec, V (corresponding author), Univ Ljubljana, Fac Social Sci, Kardeljeva Pl 5, Ljubljana 1001, Slovenia.']","['Andersen P.A., 1998, Handbook of communication and emotion: Research, theory, applications, and contexts']"
J,"['BORGATTI, SP']",GRAPH COLORINGS AND POWER IN EXPERIMENTAL EXCHANGE NETWORKS,SOCIAL NETWORKS,1992,18,[],10.1016/0378-8733(92)90006-S,"['BORGATTI, SP (corresponding author), UNIV S CAROLINA,DEPT SOCIOL,COLUMBIA,SC 29208, USA.']","['BONACICH P, 1987, AM J SOCIOL, V92, P1170, DOI 10.1086/228631']"
J,"['JOHNSON, JC']",ESTIMATING RELATIONAL ATTRIBUTES FROM SNOWBALL SAMPLES THROUGH,SOCIAL NETWORKS,1989,18,[],10.1016/0378-8733(89)90009-9,"['JOHNSON, JC (corresponding author), E CAROLINA UNIV,INST COASTAL & MARINE RESOURCES,DEPT SOCIOL & ANTHROPOL,GREENVILLE,NC 27834, USA.']","['ALBA RD, 1983, APPLIED NETWORK ANAL']"
J,"['EVERETT, MG']",A GRAPH THEORETIC BLOCKING PROCEDURE FOR SOCIAL NETWORKS,SOCIAL NETWORKS,1982,18,[],10.1016/0378-8733(82)90030-2,"['EVERETT, MG (corresponding author), THAMES POLYTECH,SCH MATH STAT & COMP,LONDON SE18 6PF,ENGLAND.']","['[Anonymous], 1969, SOCIAL NETWORKS URBA']"
J,"['SALZINGER, LL']",THE TIES THAT BIND - THE EFFECT OF CLUSTERING ON DYADIC RELATIONSHIPS,SOCIAL NETWORKS,1982,18,[],10.1016/0378-8733(82)90029-6,"['SALZINGER, LL (corresponding author), HARVARD RADCLIFFE COLL,NEW YORK,NY 10023, USA.']","['[Anonymous], 1950, The Human Group']"
J,"['Tubaro, P']",Social network analysis: New ethical approaches through collective,SOCIAL NETWORKS,2021,17,['Research ethics; Social network analysis; Reflexivity'],10.1016/j.socnet.2020.12.001,"['Tubaro, P (corresponding author), Univ Paris Saclay, LRI TAU, CNRS, Inria, France.']","['[Anonymous], 2013, Analyzing Social Networks']"
J,"['Tan, YH']",Crowdfunding digital platforms: Backer networks and their impact on,SOCIAL NETWORKS,2021,17,"['Crowdfunding; Social networks; Digital strategy; Social influence', 'SOCIAL NETWORKS; CENTRALITY; ONLINE']",10.1016/j.socnet.2020.09.005,"['Tan, YH (corresponding author), Tokyo Int Univ, Inst Int Strategy, 1-13-1 Matoba Kita, Kawagoe, Saitama 3501197, Japan.']","['Agrawal A, 2015, J ECON MANAGE STRAT, V24, P253, DOI 10.1111/jems.12093']"
J,"['Sciabolazza, VL']",Connecting the dots: implementing and evaluating a network intervention,SOCIAL NETWORKS,2020,17,"['Team science; Scientific collaboration; Network intervention; Rubin', 'CO-AUTHORSHIP; SOCIAL NETWORKS; IMPACT; TIES; INTERDISCIPLINARITY;']",10.1016/j.socnet.2019.11.003,"['Sciabolazza, VL (corresponding author), Univ Naples Federico II, Parthenope, Dept Business & Econ, Naples, Italy.']","['Acedo FJ, 2006, J MANAGE STUD, V43, P957, DOI 10.1111/j.1467-6486.2006.00625.x']"
J,"['Falzon, L']",Embedding time in positions: Temporal measures of centrality for social,SOCIAL NETWORKS,2018,17,['Time ordered social interactions; Temporal centrality measures; Network'],10.1016/j.socnet.2018.02.002,"['Falzon, L (corresponding author), DST Grp Edinburgh, POB 1500, Edinburgh, SA 5111, Australia.']","['[Anonymous], GRAPH METRICS TEMPOR']"
J,"['Bastos, M']",Core-periphery or decentralized? Topological shifts of specialized,SOCIAL NETWORKS,2018,17,"['Core-periphery; Social networks; Centralization; Twitter; Information', 'WEB, P493, DOI 10.1145/2567948.2576939', 'NETWORKS; DIFFUSION; KNOWLEDGE; INNOVATION; DYNAMICS; PERFORMANCE;', '10 ANN SUMM C']",10.1016/j.socnet.2017.09.006,"['Bastos, M (corresponding author), City Univ London, Dept Sociol, Northampton Sq, London EC1 V0HB, England.']","['Ahuja MK, 1999, ORGAN SCI, V10, P741, DOI 10.1287/orsc.10.6.741']"
J,"['Boessen, A']",Social fabric and fear of crime: Considering spatial location and time,SOCIAL NETWORKS,2017,17,"['Neighborhoods; Social networks; Spatial effects; Time of day; Fear of', 'CRIMINAL VICTIMIZATION; COLLECTIVE EFFICACY; DISORGANIZATION THEORY;']",10.1016/j.socnet.2016.12.001,"['Boessen, A (corresponding author), Univ Missouri, Dept Criminol & Criminal Justice, 531 Lucas Hall,One Univ Blvd, St Louis, MO 63121 USA.']","['[Anonymous], INT J SUSTAIN LAND U']"
J,"['Bähr, S']",The role of social capital in the job-related regional mobility,SOCIAL NETWORKS,2016,17,"['Social capital; Interregional mobility; Unemployment; Factorial survey', 'DEPENDENT-VARIABLES; OCCUPATIONAL-STATUS; CHEAP ETHNOGRAPHY; MIGRATION;']",10.1016/j.socnet.2015.12.004,"['Bähr, S (corresponding author), Univ Erlangen Nurnberg, Dept Econ & Business, Chair Sociol & Empir Social Res Sociol Labour Mar, Findelgasse 7-9, D-90402 Nurnberg, Germany.']","['Abraham M, 2013, J LABOUR MARK RES, V46, P283, DOI 10.1007/s12651-013-0142-1']"
J,"['Owen-Smith, J']",Network effects on organizational decision-making: Blended social,SOCIAL NETWORKS,2015,17,"['Network mechanism; Multiple networks; Inter-organizational networks;', 'MARKET; PERFORMANCE; CORPORATIONS; INFORMATION; ACQUISITION; INTERLOCKS;']",10.1016/j.socnet.2014.11.004,"['Owen-Smith, J (corresponding author), Univ Michigan, Dept Sociol, 3001 500 S State St, Ann Arbor, MI 48109 USA.', 'FINANC, V12, P159, DOI 10.1016/j.jcorpfin.2004.12.003']","['Acimovic P., 2000, INC FINANC PRACT FAL, P14']"
J,"['Aitkin, M']",Statistical modelling of the group structure of social networks,SOCIAL NETWORKS,2014,17,"['Social groups; Latent classes; Bayesian model comparison; Natchez women', 'GRAPHS']",10.1016/j.socnet.2014.03.002,"['Aitkin, M (corresponding author), Univ Melbourne, Dept Math & Stat, Melbourne, Vic 3010, Australia.']","['Airoldi EM, 2008, J MACH LEARN RES, V9, P1981']"
J,"['Raub, W']",The rationality of social structure: Cooperation in social dilemmas,SOCIAL NETWORKS,2013,17,"['Game theory; Network effects; Network formation; Reputation; Social', 'TRUST; REPUTATION; DYNAMICS']",10.1016/j.socnet.2013.05.006,"['Raub, W (corresponding author), Univ Utrecht, Dept Sociol ICS, Padualaan 14, NL-3584 CH Utrecht, Netherlands.']","['[Anonymous], 2013, EC ANAL SOCIAL NETWO']"
J,"['Bauman, KE']",Adding valued data to social network measures: Does it add to,SOCIAL NETWORKS,2007,17,"['social network measurement; valued social networks; adolescents;', 'CIGARETTE-SMOKING; PEER INFLUENCE']",10.1016/j.socnet.2005.11.007,"['Bauman, KE (corresponding author), 116 Nolen Lane, Chapel Hill, NC 27516 USA.']","['Abel G, 2002, DRUG-EDUC PREV POLIC, V9, P325, DOI 10.1080/09687630210157636']"
J,"['Adams, AM']",Measuring social networks cross-culturally,SOCIAL NETWORKS,2006,17,"['cross-cultural measurement; reliability; validity; social support; data', 'SUPPORT; HEALTH; FERTILITY; STABILITY; ACCURACY; BEHAVIOR; MODELS']",10.1016/j.socnet.2005.07.007,"['Adams, AM (corresponding author), Columbia Univ, Mailman Sch Publ Hlth, Heilbrunn Ctr Populat & Family Hlth, New York, NY 10032 USA.']","['Adams AM, 2002, SOC SCI MED, V54, P165, DOI 10.1016/S0277-9536(01)00017-X']"
J,"['Falzon, L']",Determining groups from the clique structure in large social networks,SOCIAL NETWORKS,2000,17,['COHESIVE SUBGROUPS; GALOIS LATTICES; INFORMATION'],10.1016/S0378-8733(00)00021-6,"['Falzon, L (corresponding author), Def Sci & Technol Org, Commun Div, POB 1500, Salisbury, SA 5108, Australia.']","['Bartholomew DavidJ., 1982, Stochastic Models for Social Processes, V3rd']"
J,"['Adams, RG']",Factors underlying the structure of older adult friendship networks,SOCIAL NETWORKS,1998,17,[],10.1016/S0378-8733(97)00004-X,"['Adams, RG (corresponding author), Univ N Carolina, Dept Sociol, Greensboro, NC 27412 USA.']","['Adams R.G., 1989, Older adult friendship: Structure and process']"
J,"['BLAU, PM']",MULTILEVEL STRUCTURAL-ANALYSIS,SOCIAL NETWORKS,1993,17,['INEQUALITY'],10.1016/0378-8733(93)90005-6,"['BLAU, PM (corresponding author), UNIV N CAROLINA,DEPT SOCIOL,CB 3210,HAMILTON HALL,CHAPEL HILL,NC 27599, USA.']","['[Anonymous], 1953, Scientific Explanation']"
J,"['ARABIE, P']",BLOCKMODELS FROM THE BOND-ENERGY APPROACH,SOCIAL NETWORKS,1990,17,[],10.1016/0378-8733(90)90001-P,"['ARABIE, P (corresponding author), UNIV ILLINOIS,CHAMPAIGN,IL 61820, USA.']","['Aarts E., 1989, Simulated Annealing and Boltzmann Machines']"
J,"['HARARY, F', 'PM, 1977, AM J SOCIOL, V83, P26']",WHAT IS A SYSTEM,SOCIAL NETWORKS,1981,17,[],10.1016/0378-8733(81)90003-4,"['UNIV MICHIGAN, GRP DYNAM RES CTR, INST SOCIAL RES, ANN ARBOR, MI 48106 USA.']","['AKIYAMA JF, UNPUBLISHED']"
J,"['Smith, M']",How does the behaviour of the core differ from the periphery? - An,SOCIAL NETWORKS,2022,16,"['World systems; Network analysis; International trade; Core-periphery;', 'IMPACT OF EUROPEAN UNION PREFERENTIAL POLICIES: AN ANALYSIS THROUGH GRAVITY MODELS, P55, DOI 10.1007/978-3-642-16564-1_4', 'INCOME R', 'GLOBAL PRODUCTION NETWORKS; WORLD-SYSTEM; STRUCTURAL-CHANGE; DISTANCE']",10.1016/j.socnet.2021.11.001,"['Smith, M (corresponding author), Edinburgh Napier Univ, Business Sch, Edinburgh EH14 1DJ, Midlothian, Scotland.']","['Almog A, 2019, FRONT PHYS-LAUSANNE, V7, DOI 10.3389/fphy.2019.00055']"
J,"['Burt, RS']",Social network and family business: Uncovering hybrid family firms,SOCIAL NETWORKS,2021,16,"['Family business; Kinship network; Social network; Structural hole;', 'CHINA; ENTREPRENEURS; PERFORMANCE; INTERNATIONALIZATION; CAPITALISM;']",10.1016/j.socnet.2020.12.005,"['Burt, RS (corresponding author), Bocconi Univ, Milan, Italy.; Burt, RS (corresponding author), Univ Chicago, Booth Sch Business, Chicago, IL 60637 USA.', 'FINANC, V13, P829, DOI 10.1016/j.jcorpfin.2007.03.004']","['Aldrich HE, 2003, J BUS VENTURING, V18, P573, DOI 10.1016/S0883-9026(03)00011-9']"
J,"['Coutinho, JA']",Multilevel determinants of collaboration between organised criminal,SOCIAL NETWORKS,2020,16,"['Illegal drugs; Multilevel networks; Exponential Random Graph Models;', 'SOCIAL NETWORK ANALYSIS; DARK NETWORKS; CRIME; DYNAMICS; MARKETS; LAW']",10.1016/j.socnet.2020.04.002,"['Coutinho, JA (corresponding author), Swinburne Univ Technol, Fac Business & Law, Melbourne, Vic, Australia.']","['[Anonymous], 2001, Economics of Governance']"
J,"['Stoltenberg, D']",Community detection in civil society online networks: Theoretical guide,SOCIAL NETWORKS,2019,16,"['Hyperlink network analysis; Community detection; Cohesive subgroup;', 'HYPERLINK NETWORK; CLIMATE-CHANGE; ISSUE; COMMUNICATION; FRAMEWORK;']","G, 2006, INTERJOURNAL COMPLEX, DOI DOI 10.1177/1461444812462851","['Stoltenberg, D (corresponding author), Garystr 55, D-14195 Berlin, Germany.']","['Ackland R, 2011, SOC NETWORKS, V33, P177, DOI 10.1016/j.socnet.2011.03.001']"
J,"['Basov, N']",Socio-material network analysis: A mixed method study of five European,SOCIAL NETWORKS,2018,16,"['Socio-material network; Physical object; Object usage; Material', 'DUALITY; TIES; CONSUMPTION; CONFORMITY; CULTURE; FEATHER; OBJECTS;']",10.1016/j.socnet.2018.02.003,"['Basov, N (corresponding author), St Petersburg State Univ, Ctr German & European Studies, Univ Skaya 7-9, St Petersburg 199034, Russia.']","['Akers R.L., 1985, Deviant behavior: A social learning approach, V3rd']"
J,"['Fujimoto, K']",Statistical adjustment of network degree in respondent-driven sampling,SOCIAL NETWORKS,2018,16,"['Respondent-driven sampling method (RDS); HIV/STI; Two-mode affiliation', 'HIV PREVALENCE; SOCIAL NETWORKS; BLACK-MEN; BEHAVIORAL SURVEILLANCE;', 'MORTAL W, V63, P402']",10.1016/j.socnet.2018.01.003,"['Fujimoto, K (corresponding author), Univ Texas Hlth Sci Ctr Houston, Sch Publ Hlth, Dept Biostat & Data Sci, Ctr Hlth Promot & Prevent Res,Dept Hlth Promot &, 7000 Fannin St,UCT 2514, Houston, TX 77030 USA.']","['[Anonymous], 2010, Social Networks and Health: Models, Methods, and Applications']"
